tile_name, IGNEOUS,METAMORPHIC, MINERAL,SEDIMENTARY
NT0170,3.35,0,0,4.34
NT0171,6.55,0,0,3.45
NT0172,3.91,0,0,1.09
NT0173,6.46,0,0,1.24
NT0174,5.35,0,0,2.99
NT0175,1.34,0,0,2.11
NT0176,0.98,0,0,7.36
NT0177,2.02,0,0,9.09
NT0178,5.38,0,0,2.31
NT0179,1.03,0,0,2.97
NT0180,2.35,0,0,2.65
NT0181,1.38,0,0,5.04
NT0182,1.15,0,0,18.85
NT0183,0,0,0,100
NT0184,0,0,0,25.75
NT0185,0,0,0,50
NT0186,1.55,0,0,7.54
NT0187,0.89,0,0,5
NT0188,0.15,0,0,5.11
NT0189,0.07,0,0,9.02
NT0190,0,0,0,14.29
NT0191,0.2,0,0,10.91
NT0192,0,0,0,5.88
NT0193,0.68,0,0,24.32
NT0194,2.91,0,0,22.09
NT0195,0.65,0,0,19.35
NT0196,0.5,0,0,12
NT0197,4.89,0,0,20.11
NT0198,2.73,0,0,11.55
NT0199,0.7,0,0,32.63
NT0200,0,0,0,50
NT0201,0,0,0,50
NT0202,0,0,0,100
NT0203,0,0,0,100
NT0204,0,0,0,100
NT0205,0,0,0,20
NT0206,0,0,0,12.5
NT0207,0,0,0,50
NT0208,0.31,0,0,24.69
NT0209,1,0,0,32.33
NT0210,0,0,0,100
NT0211,0,0,0,100
NT0212,0,0,0,20
NT0213,0,0.01,0,33.32
NT0214,0,22.72,0,10.62
NT0215,0.21,49.79,0,0
NT0216,0.66,19.03,0,0.31
NT0217,0,32.39,0,0.94
NT0218,1.45,48.55,0,0
NT0219,0,50,0,0
NT0220,0.61,13.68,0,0
NT0221,0.88,24.12,0,0
NT0222,0.14,24.03,0,0.84
NT0223,0.08,5.83,0,8.37
NT0224,0,0,0,100
NT0225,0.23,0,0,14.05
NT0226,0,0,0,100
NT0227,0,0,0,50
NT0228,0,0,0,12.5
NT0229,0.03,0,0,9.07
NT0230,0,0,0,14.29
NT0231,0,0,0,10
NT0232,0,0,0,14.29
NT0233,1.64,0,0,10.86
NT0234,19.81,0,0,5.19
NT0235,49.7,0,0,0.3
NT0236,100,0,0,0
NT0237,50,0,0,0
NT0238,50,0,0,0
NT0239,50,0,0,0
NT0240,50,0,0,0
NT0241,32.2,0,0,1.13
NT0242,24.18,0,0,0.82
NT0243,5.91,0,0,14.09
NT0244,0,0,0,33.33
NT0245,0,0,0,100
NT0246,0,0,0,100
NT0247,0,0,0,100
NT0248,0,0,0,100
NT0249,0,0,0,100
NT0250,0,0,0,100
NT0251,4.28,0,0,45.72
NT0252,11.53,0,0,8.47
NT0253,5.44,0,0,19.56
NT0254,1.51,0,0,9.6
NT0255,0.2,0,0,19.8
NT0256,0,0,0,50
NT0257,0,0,0,50
NT0258,0,0,0,33.33
NT0259,0,0,0,12.5
NT0260,0,0,0,8.33
NT0261,0,0,0,16.67
NT0262,0,0,0,25
NT0263,0,0,0,14.29
NT0264,0,0,0,14.29
NT0265,0.02,0,0,9.07
NT0266,0.77,0,0,7.56
NT0267,0,0,0,14.29
NT0268,0.05,0,0,7.65
NT0269,0.59,0,0,8.51
NT0270,4.21,0,0,45.79
NT0271,1.58,0,0,18.42
NT0272,3.24,0,0,2.64
NT0273,2.6,0,0,5.09
NT0274,1.19,0,0,4.36
NT0275,0.94,0,0,5.73
NT0276,1.32,0,0,4.57
NT0277,2.21,0,0,17.79
NT0278,1.23,0,0,11.27
NT0279,2.98,0,0,4.17
NT0280,0.59,0,0,3.25
NT0281,0.99,0,0,2.07
NT0282,0.21,0,0,24.79
NT0283,0,0,0,50
NT0284,0,0,0,20.76
NT0285,0,0,0,33.33
NT0286,0,0,0,33.33
NT0287,0.24,0,0,24.76
NT0288,0.11,0,0,4.89
NT0289,0.01,0,0,33.32
NT0290,0,0,0,20
NT0291,0.96,0,0,13.33
NT0292,1.24,0,0,8.76
NT0293,2.45,0,0,17.55
NT0294,0.64,0,0,32.69
NT0295,3.61,0,0,10.67
NT0296,9.18,0,0,15.82
NT0297,0,0,0,100
NT0298,2.75,0,0,11.53
NT0299,16.72,0,0,16.61
NT0300,0,0,0,33.33
NT0301,0,0,0,50
NT0302,0,0,0,50
NT0303,0,0,0,100
NT0304,0,0,0,100
NT0305,0,0,0,100
NT0306,0,0,0,16.67
NT0307,0.22,0,0,6.92
NT0308,0.43,0,0,13.86
NT0309,0,0,0,50
NT0310,0,0,0,100
NT0311,0,0,0,100
NT0312,0,0,0,50
NT0313,0,0,0,50
NT0314,0,5.6,0,27.73
NT0315,0.57,23.91,0,0.52
NT0316,0.94,32.39,0,0
NT0317,0,100,0,0
NT0318,0,32.34,0,1
NT0319,0.19,24.2,0,0.62
NT0320,0.91,32.42,0,0
NT0321,0.84,13.45,0,0
NT0322,0,32.51,0,0.82
NT0323,0.12,15.88,0,0.67
NT0324,0,6.57,0,18.43
NT0325,0,0,0,100
NT0326,0.11,0,0,49.89
NT0327,0,0,0,33.33
NT0328,0.4,0,0,49.6
NT0329,0,0,0,25
NT0330,0,0,0,12.5
NT0331,0,0,0,10
NT0332,0.03,0,0,6.64
NT0333,0.2,0,0,10.92
NT0334,1.09,0,0,18.91
NT0335,26.19,0,0,7.14
NT0336,50,0,0,0
NT0337,100,0,0,0
NT0338,100,0,0,0
NT0339,50,0,0,0
NT0340,100,0,0,0
NT0341,46.57,0,0,3.43
NT0342,23.46,0,0,9.87
NT0343,11.81,0,0,8.19
NT0344,1.73,0,0,14.94
NT0345,0,0,0,50
NT0346,10.23,0,0,39.77
NT0347,13.99,0,0,36.01
NT0348,0,0,0,100
NT0349,0,0,0,100
NT0350,0,0,0,100
NT0351,0,0,0,100
NT0352,2.26,0,0,31.08
NT0353,9.49,0,0,4.79
NT0354,12.5,0,0,0
NT0355,7.42,0,0,12.58
NT0356,0,0,0,50
NT0357,0,0,0,14.29
NT0358,0,0,0,20
NT0359,0,0,0,16.67
NT0360,0,0,0,25
NT0361,0,0,0,16.67
NT0362,0,0,0,8.33
NT0363,0,0,0,7.14
NT0364,0,0,0,6.25
NT0365,0,0,0,14.29
NT0366,0.18,0,0,6.07
NT0367,0,0,0,8.33
NT0368,0,0,0,14.29
NT0369,1.24,0,0,5.91
NT0370,2.66,0,0,8.45
NT0371,3.62,0,0,7.49
NT0372,2.66,0,0,4.01
NT0373,0.95,0,0,5.72
NT0374,0.42,0,0,6.25
NT0375,0.59,0,0,13.7
NT0376,0.74,0,0,6.41
NT0377,1.09,0,0,11.41
NT0378,0.92,0,0,6.78
NT0379,1.03,0,0,8.06
NT0380,0.6,0,0,4.16
NT0381,0,0,0,4.81
NT0382,0,0,0,33.33
NT0383,0,0,0,10.27
NT0384,0,0,0,2.89
NT0385,0,0,0,14.29
NT0386,0.45,0,0,13.84
NT0387,0.3,0,0,13.99
NT0388,1.84,0,0,8.16
NT0389,2.2,0,0,7.8
NT0390,0,0,0,100
NT0391,3.1,0,0,9.4
NT0392,4.7,0,0,7.8
NT0393,7.36,0,0,1.73
NT0394,0.75,0,0,19.25
NT0395,1.82,0,0,8.18
NT0396,0,0,0,33.33
NT0397,4.47,0,0,45.53
NT0398,8.58,0,0,11.42
NT0399,6.76,0,0,18.24
NT0400,0,0,0,25
NT0401,0,0,0,33.33
NT0402,0,0,0,50
NT0403,0,0,0,50
NT0404,0,0,0,100
NT0405,0,0,0,100
NT0406,0.78,0,0,19.22
NT0407,0.11,0,0,5.44
NT0408,0.01,0,0,16.66
NT0409,0,0,0,33.33
NT0410,0,0,0,100
NT0411,0,0,0,100
NT0412,0,0,0,100
NT0413,0,0,0,50
NT0414,1.11,0,0,32.23
NT0415,0.35,9.32,0,10.33
NT0416,0,100,0,0
NT0417,0,100,0,0
NT0418,0,100,0,0
NT0419,0.53,18.45,0,1.02
NT0420,0.15,19.02,0,0.83
NT0421,0.69,24.31,0,0
NT0422,0,100,0,0
NT0423,0,100,0,0
NT0424,0,31.17,0,2.17
NT0425,0,3.42,0,29.91
NT0426,0,0,0,50
NT0427,0,0,0,33.33
NT0428,0.2,0,0,33.13
NT0429,0,0,0,50
NT0430,0,0,0,33.33
NT0431,0.08,0,0,11.03
NT0432,0,0,0,11.11
NT0433,0,0,0,100
NT0434,0,0,0,16.67
NT0435,1.87,0,0,12.41
NT0436,24.03,0,0,0.97
NT0437,32.04,0,0,17.96
NT0438,30.64,0,0,2.69
NT0439,25,0,0,0
NT0440,100,0,0,0
NT0441,50,0,0,0
NT0442,31.65,0,0,1.68
NT0443,7.35,0,0,5.15
NT0444,6.69,0,0,7.6
NT0445,14.32,0,0,10.68
NT0446,22.97,0,0,2.03
NT0447,8.72,0,0,16.28
NT0448,3.52,0,0,46.48
NT0449,0,0,0,100
NT0450,0,0,0,50
NT0451,0,0,0,100
NT0452,0,0,0,100
NT0453,0,0,0,100
NT0454,5.63,0,0,14.37
NT0455,9.42,0,0,7.24
NT0456,0,0,0,25
NT0457,0,0,0,16.67
NT0458,0,0,0,25
NT0459,0,0,0,25
NT0460,0,0,0,25
NT0461,0,0,0,25
NT0462,0,0,0,25
NT0463,0.02,0,0,9.98
NT0464,0,0,0,9.09
NT0465,0,0,0,100
NT0466,0.29,0,0,9.71
NT0467,0.03,0,0,33.31
NT0468,13.87,0,0,6.13
NT0469,1.35,0,0,11.15
NT0470,0,0,0,16.67
NT0471,0.46,0,0,49.54
NT0472,0.28,0,0,14.01
NT0473,0.81,0,0,6.88
NT0474,1.04,0,0,8.96
NT0475,0,0,0,25
NT0476,0.72,0,0,24.28
NT0477,0.38,0,0,16.29
NT0478,1.97,0,0,9.14
NT0479,3.06,0,0,13.61
NT0480,3.33,0,0,19.67
NT0481,0,0,0,50
NT0482,0,0,0,50
NT0483,0.03,0,0,2.27
NT0484,0.59,0,0,1.64
NT0485,1.11,0,0,2.47
NT0486,1.07,0,0,5.6
NT0487,0.51,0,0,4.49
NT0488,0,0,0,33.33
NT0489,2.47,0,0,10.03
NT0490,1.59,0,0,15.08
NT0491,0,0,0,14.29
NT0492,0.73,0,0,32.6
NT0493,9.48,0,0,4.8
NT0494,3.69,0,0,4
NT0495,2.97,0,0,3.28
NT0496,1.78,0,0,6.55
NT0497,11,0,0,14
NT0498,49.52,0,0,0.48
NT0499,14.49,0,0,18.84
NT0500,0,0,0,50
NT0501,0,0,0,33.33
NT0502,0,0,0,33.33
NT0503,0,0,0,50
NT0504,0.29,0,0,33.04
NT0505,0.84,0,0,32.49
NT0506,0.24,0,0,33.1
NT0507,0,0,0,33.33
NT0508,0,0,0,25
NT0509,0,0,0,50
NT0510,0,0,0,50
NT0511,0,0,0,100
NT0512,0,0,0,100
NT0513,0.68,0,0,24.32
NT0514,0.27,0,0,24.73
NT0515,0,0.85,0,49.15
NT0516,0,41.99,0,8.01
NT0517,0,100,0,0
NT0518,0.04,33.29,0,0
NT0519,0,100,0,0
NT0520,0.56,13.25,0,0.48
NT0521,0.04,33.29,0,0
NT0522,0.13,33.21,0,0
NT0523,0,100,0,0
NT0524,0,100,0,0
NT0525,0,27.61,0,5.72
NT0526,0,2.59,0,22.41
NT0527,0,0,0,33.33
NT0528,0,0,0,100
NT0529,0.27,0,0,33.07
NT0530,0,0,0,50
NT0531,0.2,0,0,19.8
NT0532,0.04,0,0,12.46
NT0533,0,0,0,12.5
NT0534,0,0,0,20
NT0535,0.52,0,0,10.59
NT0536,9.84,0,0,10.16
NT0537,25,0,0,25
NT0538,7.83,0,0,42.17
NT0539,15.52,0,0,1.14
NT0540,50,0,0,0
NT0541,50,0,0,0
NT0542,100,0,0,0
NT0543,19.71,0,0,5.29
NT0544,30.39,0,0,2.94
NT0545,9.64,0,0,23.69
NT0546,12.78,0,0,12.22
NT0547,7.93,0,0,25.4
NT0548,6.73,0,0,13.27
NT0549,5.68,0,0,14.32
NT0550,0,0,0,50
NT0551,4.54,0,0,45.46
NT0552,0,0,0,100
NT0553,0,0,0,100
NT0554,20.5,0,0,29.5
NT0555,27.69,0,0,22.31
NT0556,0.84,0,0,7.5
NT0557,0.02,0,0,19.99
NT0558,0,0,0,20
NT0559,0,0,0,100
NT0560,0,0,0,100
NT0561,0,0,0,25
NT0562,1.52,0,0,10.98
NT0563,3.94,0,0,1.95
NT0564,2.99,0,0,5.34
NT0565,0,0,0,12.5
NT0566,0.78,0,0,10.33
NT0567,6.8,0,0,5.7
NT0568,45.43,0,0,4.57
NT0569,33.33,0,0,0
NT0570,8.12,0,0,6.16
NT0571,2.52,0,0,9.98
NT0572,0.81,0,0,19.19
NT0573,1.29,0,0,18.71
NT0574,1.36,0,0,18.64
NT0575,0.48,0,0,12.02
NT0576,0,0,0,25
NT0577,1.65,0,0,18.35
NT0578,4.28,0,0,4.06
NT0579,5.16,0,0,14.84
NT0580,2.36,0,0,19.32
NT0581,0,0,0,100
NT0582,0,0,0,20
NT0583,0.51,0,0,3.01
NT0584,0.64,0,0,1.8
NT0585,1.79,0,0,3.21
NT0586,2.51,0,0,7.49
NT0587,0.62,0,0,4.14
NT0588,0,0,0,11.11
NT0589,0.28,0,0,5.27
NT0590,0.64,0,0,3.53
NT0591,1.06,0,0,6.63
NT0592,0.66,0,0,6.48
NT0593,2.35,0,0,3.53
NT0594,6,0,0,10.67
NT0595,2.34,0,0,4.33
NT0596,1.73,0,0,4.52
NT0597,1.63,0,0,6.06
NT0598,47.12,0,0,2.88
NT0599,44.05,0,0,5.95
NT0600,0,0,0,50
NT0601,0,0,0,50
NT0602,0,0,0,25
NT0603,0,0,0,33.33
NT0604,0.2,0,0,33.14
NT0605,0.95,0,0,24.05
NT0606,0,0,0,50
NT0607,0,0,0,50
NT0608,0,0,0,25
NT0609,0,0,0,50
NT0610,0,0,0,50
NT0611,0,0,0,100
NT0612,0,0,0,100
NT0613,1.1,0,0,32.23
NT0614,0,0,0,50
NT0615,0,0,0,50
NT0616,0,11,0,39
NT0617,0.01,19.6,0,0.39
NT0618,0.19,14.09,0,0
NT0619,0,100,0,0
NT0620,0,100,0,0
NT0621,0,100,0,0
NT0622,0,50,0,0
NT0623,0,50,0,0
NT0624,0.13,24.87,0,0
NT0625,0,100,0,0
NT0626,0.2,14.83,0,1.63
NT0627,0,1.57,0,6.12
NT0628,0,0,0,33.33
NT0629,0,0,0,100
NT0630,0.67,0,0,32.66
NT0631,0.28,0,0,49.72
NT0632,0.19,0,0,19.81
NT0633,0.3,0,0,8.79
NT0634,0.04,0,0,16.62
NT0635,0.13,0,0,19.87
NT0636,0.61,0,0,32.73
NT0637,16.44,0,0,8.56
NT0638,7.64,0,0,42.36
NT0639,7.23,0,0,12.77
NT0640,50,0,0,0
NT0641,50,0,0,0
NT0642,100,0,0,0
NT0643,30.85,0,0,2.48
NT0644,50,0,0,0
NT0645,27.68,0,0,5.65
NT0646,17.55,0,0,32.45
NT0647,0,0,0,100
NT0648,1.23,0,0,15.43
NT0649,6.03,0,0,10.63
NT0650,3.67,0,0,46.33
NT0651,0.09,0,0,49.91
NT0652,0,0,0,100
NT0653,0,0,0,100
NT0654,21.19,0,0,28.81
NT0655,0.62,0,0,49.38
NT0656,0.4,0,0,10.71
NT0657,1.47,0,0,11.03
NT0658,0.35,0,0,12.15
NT0659,0.02,0,0,19.98
NT0660,0.02,0,0,19.98
NT0661,1.81,0,0,18.19
NT0662,10.65,0,0,22.68
NT0663,25,0,0,0
NT0664,19.43,0,0,0.57
NT0665,3.26,0,0,16.74
NT0666,3.24,0,0,5.85
NT0667,12.98,0,0,7.02
NT0668,5.38,0,0,2.31
NT0669,4.29,0,0,4.05
NT0670,9.05,0,0,7.62
NT0671,0.96,0,0,19.04
NT0672,1.23,0,0,18.77
NT0673,2.59,0,0,11.7
NT0674,0.81,0,0,32.52
NT0675,0,0,0,33.33
NT0676,0,0,0,20
NT0677,1.33,0,0,23.67
NT0678,2.1,0,0,12.19
NT0679,5.43,0,0,19.57
NT0680,0.43,0,0,19.65
NT0681,0,0,0,100
NT0682,0,0,0,20
NT0683,0.09,0,0,8.18
NT0684,1.66,0,0,5.01
NT0685,1.73,0,0,4.16
NT0686,0.98,0,0,8.11
NT0687,0,0,0,20
NT0688,0,0,0,33.33
NT0689,0,0,0,8.33
NT0690,0.16,0,0,4.39
NT0691,1.38,0,0,3.62
NT0692,0.52,0,0,4.75
NT0693,0.87,0,0,9.13
NT0694,1.21,0,0,5.45
NT0695,3.27,0,0,7.84
NT0696,4.19,0,0,4.15
NT0697,6.56,0,0,1.77
NT0698,16.59,0,0,16.74
NT0699,23.99,0,0,1.01
NT0700,0,0,0,50
NT0701,0,0,0,50
NT0702,0,0,0,33.33
NT0703,0,0,0,20
NT0704,0.52,0,0,9.48
NT0705,0.12,0,0,16.55
NT0706,0,0,0,16.67
NT0707,0,0,0,25
NT0708,0,0,0,25
NT0709,0,0,0,20
NT0710,0,0,0,25
NT0711,0,0,0,33.33
NT0712,0.41,0,0,16.26
NT0713,0.26,0,0,16.41
NT0714,0,0,0,100
NT0715,0,0,0,50
NT0716,0,0,0,100
NT0717,0,22.59,0,10.74
NT0718,0,100,0,0
NT0719,0,100,0,0
NT0720,0,100,0,0
NT0721,0,100,0,0
NT0722,0,100,0,0
NT0723,0,50,0,0
NT0724,0,50,0,0
NT0725,0.08,33.25,0,0
NT0726,0,100,0,0
NT0727,0.32,5.69,0,6.48
NT0728,0,0,0,14.29
NT0729,0,0,0,25
NT0730,0,0,0,100
NT0731,0,0,0,100
NT0732,0,0,0,100
NT0733,0.88,0,0,19.12
NT0734,0.26,0,0,10.85
NT0735,0,0,0,14.29
NT0736,0,0,0,33.33
NT0737,0.64,0,0,13.65
NT0738,16.86,0,0,8.14
NT0739,4.62,0,0,28.71
NT0740,13.4,0,0,11.6
NT0741,49.47,0,0,0.53
NT0742,49.91,0,0,0.09
NT0743,100,0,0,0
NT0744,50,0,0,0
NT0745,100,0,0,0
NT0746,32.57,0,0,0.76
NT0747,5.26,0,0,19.74
NT0748,2.26,0,0,14.41
NT0749,0.62,0,0,24.38
NT0750,0.02,0,0,49.98
NT0751,0,0,0,33.33
NT0752,0,0,0,100
NT0753,0,0,0,100
NT0754,0,0,0,50
NT0755,0,0,0,100
NT0756,0.01,0,0,19.99
NT0757,0.8,0,0,9.2
NT0758,1.86,0,0,14.8
NT0759,6.48,0,0,43.52
NT0760,7.4,0,0,42.6
NT0761,4.24,0,0,45.76
NT0762,1.2,0,0,23.8
NT0763,22.25,0,0,2.75
NT0764,3.92,0,0,12.75
NT0765,1.72,0,0,9.39
NT0766,1.33,0,0,5.81
NT0767,0.39,0,0,9.61
NT0768,0.29,0,0,5.59
NT0769,0,0,0,20
NT0770,0.23,0,0,12.27
NT0771,0.54,0,0,6.13
NT0772,1.56,0,0,15.1
NT0773,1.83,0,0,31.5
NT0774,0.63,0,0,19.37
NT0775,0,0,0,33.33
NT0776,1.18,0,0,13.1
NT0777,0.13,0,0,8.21
NT0778,0.06,0,0,7.64
NT0779,0,0,0,31.52
NT0780,0,0,0,100
NT0781,0,0,0,50
NT0782,0.04,0,0,9.34
NT0783,0.05,0,0,8.62
NT0784,2.53,0,0,5.16
NT0785,0.88,0,0,8.21
NT0786,0.42,0,0,5.83
NT0787,0.71,0,0,6.98
NT0788,0,0,0,100
NT0789,0,0,0,100
NT0790,0.06,0,0,4.7
NT0791,1.5,0,0,4.75
NT0792,1.68,0,0,6.65
NT0793,1.68,0,0,48.32
NT0794,0.88,0,0,15.79
NT0795,2.12,0,0,5.02
NT0796,2.95,0,0,3.72
NT0797,7.62,0,0,3.49
NT0798,43.97,0,0,6.03
NT0799,13.01,0,0,6.99
NT0800,0,0,0,33.33
NT0801,0,0,0,33.33
NT0802,0,0,0,25
NT0803,1.05,0,0,23.95
NT0804,0.22,0,0,24.78
NT0805,0,0,0,50
NT0806,0,0,0,100
NT0807,0,0,0,33.33
NT0808,0,0,0,33.33
NT0809,0,0,0,33.33
NT0810,0,0,0,16.67
NT0811,0,0,0,25
NT0812,0.07,0,0,19.93
NT0813,0,0,0,25
NT0814,0,0,0,33.33
NT0815,0,0,0,50
NT0816,0,0,0,50
NT0817,0,4.56,0,20.44
NT0818,0,19.79,0,0.21
NT0819,0,50,0,0
NT0820,0,50,0,0
NT0821,0,50,0,0
NT0822,0,100,0,0
NT0823,0,100,0,0
NT0824,0,50,0,0
NT0825,0,50,0,0
NT0826,0,100,0,0
NT0827,0.23,10.66,0,14.11
NT0828,3.08,0,0,46.92
NT0829,0.6,0,0,10.51
NT0830,0,0,0,100
NT0831,0,0,0,100
NT0832,0,0,0,100
NT0833,0,0,0,50
NT0834,0,0,0,16.67
NT0835,0,0,0,25
NT0836,0,0,0,100
NT0837,0,0,0,16.67
NT0838,2.37,0,0,14.3
NT0839,13.12,0,0,6.88
NT0840,1.6,0,0,31.74
NT0841,3.19,0,0,30.15
NT0842,2.52,0,0,30.82
NT0843,41.64,0,0,8.36
NT0844,50,0,0,0
NT0845,50,0,0,0
NT0846,25,0,0,0
NT0847,17.68,0,0,2.32
NT0848,3.57,0,0,29.76
NT0849,0,0,0,100
NT0850,0,0,0,100
NT0851,0,0,0,33.33
NT0852,0.93,0,0,15.74
NT0853,3.78,0,0,7.33
NT0854,0,0,0,50
NT0855,0,0,0,100
NT0856,0,0,0,50
NT0857,0,0,0,33.33
NT0858,1.64,0,0,15.02
NT0859,1.73,0,0,18.27
NT0860,0,0,0,100
NT0861,1.92,0,0,48.08
NT0862,2.82,0,0,17.18
NT0863,13.68,0,0,6.32
NT0864,0,0,0,50
NT0865,3.64,0,0,16.36
NT0866,0,0,0,11.11
NT0867,0.22,0,0,5.66
NT0868,0.15,0,0,4.85
NT0869,0,0,0,16.67
NT0870,0.56,0,0,6.58
NT0871,1.03,0,0,7.31
NT0872,0.66,0,0,19.34
NT0873,0.19,0,0,24.81
NT0874,2,0,0,18
NT0875,0,0,0,33.33
NT0876,0,0,0,25
NT0877,0,0,0,12.5
NT0878,0,0,0,4.76
NT0879,0,0,0,8.33
NT0880,0,0,0,100
NT0881,0.53,0,0,16.14
NT0882,0.14,0,0,4.8
NT0883,1.43,0,0,6.26
NT0884,9.05,0,0,7.62
NT0885,3.31,0,0,7.8
NT0886,0.14,0,0,7
NT0887,0.01,0,0,11.1
NT0888,0,0,0,100
NT0889,0,0,0,100
NT0890,0.91,0,0,3.86
NT0891,3.27,0,0,2.98
NT0892,6.08,0,0,3.92
NT0893,6.9,0,0,7.39
NT0894,5.62,0,0,14.38
NT0895,1.24,0,0,5.01
NT0896,1.76,0,0,3.01
NT0897,2.33,0,0,7.67
NT0898,32.24,0,0,1.09
NT0899,16.67,0,0,8.33
NT0900,0,0,0,20
NT0901,0,0,0,50
NT0902,0.62,0,0,24.38
NT0903,1.2,0,0,32.13
NT0904,0,0,0,100
NT0905,0,0,0,50
NT0906,0,0,0,25
NT0907,0,0,0,16.67
NT0908,0,0,0,25
NT0909,0,0,0,100
NT0910,0,0,0,50
NT0911,0.23,0,0,12.27
NT0912,0,0,0,20
NT0913,0,0,0,50
NT0914,0,0,0,25
NT0915,0,0,0,33.33
NT0916,0.11,0,0,14.18
NT0917,0,0,0,33.33
NT0918,0,10.93,0,9.07
NT0919,0,25,0,0
NT0920,0,50,0,0
NT0921,0,100,0,0
NT0922,0,100,0,0
NT0923,0,100,0,0
NT0924,0,100,0,0
NT0925,0,50,0,0
NT0926,0,50,0,0
NT0927,0,7.95,0,12.05
NT0928,0,0,0,50
NT0929,0.86,0,0,15.8
NT0930,0.84,0,0,32.49
NT0931,0,0,0,100
NT0932,0.58,0,0,49.42
NT0933,0,0,0,100
NT0934,0,0,0,100
NT0935,0,0,0,33.33
NT0936,0,0,0,33.33
NT0937,0,0,0,8.33
NT0938,0.03,0,0,7.11
NT0939,2.79,0,0,13.88
NT0940,7.06,0,0,9.61
NT0941,1.25,0,0,23.75
NT0942,0,0,0,50
NT0943,3.52,0,0,29.82
NT0944,37.12,0,0,12.88
NT0945,100,0,0,0
NT0946,33.33,0,0,0
NT0947,50,0,0,0
NT0948,39.62,0,0,10.38
NT0949,2.87,0,0,47.13
NT0950,0,0,0,100
NT0951,0,0,0,100
NT0952,0,0,0,50
NT0953,3.14,0,0,21.86
NT0954,0,0,0,50
NT0955,0,0,0,50
NT0956,0,0,0,50
NT0957,0,0,0,100
NT0958,0,0,0,33.33
NT0959,1.14,0,0,13.15
NT0960,0.35,0,0,32.98
NT0961,4.05,0,0,29.29
NT0962,13.36,0,0,19.98
NT0963,11.99,0,0,8.01
NT0964,0,0,0,50
NT0965,1.91,0,0,23.09
NT0966,2.38,0,0,10.12
NT0967,0.28,0,0,6.39
NT0968,0.25,0,0,14.04
NT0969,0,0,0,100
NT0970,0.36,0,0,10.76
NT0971,0.17,0,0,10.94
NT0972,0.69,0,0,10.42
NT0973,1.61,0,0,48.39
NT0974,2.07,0,0,7.93
NT0975,2.64,0,0,14.03
NT0976,0,0,0,20
NT0977,0,0,0,12.5
NT0978,0.2,0,0,6.46
NT0979,0.14,0,0,5.17
NT0980,0,0,0,100
NT0981,1.26,0,0,1.58
NT0982,0.04,0,0,6.89
NT0983,0.1,0,0,11.01
NT0984,1.17,0,0,8.83
NT0985,0.71,0,0,8.38
NT0986,0.36,0,0,12.14
NT0987,0,0,0,14.29
NT0988,0,0,0,25
NT0989,0,0,0,100
NT0990,0.9,0,0,7.44
NT0991,1.59,0,0,6.1
NT0992,1.46,0,0,5.68
NT0993,0.23,0,0,8.86
NT0994,2.78,0,0,6.31
NT0995,2.64,0,0,3.61
NT0996,3.07,0,0,2.19
NT0997,2.98,0,0,8.13
NT0998,20.69,0,0,12.64
NT0999,31.03,0,0,2.31
NT1000,0,0,0,100
NT1001,0,0,0,100
NT1002,0.98,0,0,15.69
NT1003,0,0,0,50
NT1004,0,0,0,33.33
NT1005,0.07,0,0,14.22
NT1006,0,0,0,16.67
NT1007,0,0,0,33.33
NT1008,0,0,0,20
NT1009,0,0,0,25
NT1010,0,0,0,50
NT1011,0.1,0,0,19.9
NT1012,0,0,0,25
NT1013,0,0,0,50
NT1014,0,0,0,50
NT1015,0.07,0,0,33.27
NT1016,0.01,0,0,49.99
NT1017,0,0,0,25
NT1018,0,0.23,0,16.44
NT1019,0.11,9.3,0,4.87
NT1020,0.14,19.86,0,0
NT1021,0,100,0,0
NT1022,0,100,0,0
NT1023,0,100,0,0
NT1024,0,100,0,0
NT1025,0,100,0,0
NT1026,0,50,0,0
NT1027,0,5.26,0,9.03
NT1028,0,0,0,33.33
NT1029,0,0,0,33.33
NT1030,1.09,0,0,32.25
NT1031,3.37,0,0,21.63
NT1032,0.31,0,0,49.69
NT1033,0,0,0,100
NT1034,0,0,0,100
NT1035,0,0,0,100
NT1036,0,0,0,100
NT1037,0,0,0,8.33
NT1038,0.03,0,0,7.66
NT1039,0,0,0,25
NT1040,0.21,0,0,24.79
NT1041,0.88,0,0,11.62
NT1042,2.14,0,0,6.95
NT1043,2.39,0,0,17.61
NT1044,0.07,0,0,49.93
NT1045,10.15,0,0,39.85
NT1046,23.18,0,0,10.15
NT1047,25,0,0,0
NT1048,32.88,0,0,0.45
NT1049,14.15,0,0,10.85
NT1050,1.08,0,0,18.92
NT1051,3.82,0,0,16.18
NT1052,6.35,0,0,13.65
NT1053,13.71,0,0,11.29
NT1054,3.81,0,0,29.53
NT1055,0.14,0,0,33.2
NT1056,0,0,0,33.33
NT1057,0,0,0,100
NT1058,0,0,0,100
NT1059,0,0,0,33.33
NT1060,0.88,0,0,24.12
NT1061,0.39,0,0,24.61
NT1062,0,0,0,50
NT1063,6,0,0,19
NT1064,6.46,0,0,18.54
NT1065,1.75,0,0,23.25
NT1066,4.67,0,0,15.33
NT1067,0.4,0,0,12.1
NT1068,0.6,0,0,19.4
NT1069,10.47,0,0,22.87
NT1070,1.24,0,0,18.76
NT1071,0,0,0,50
