tile_name,Anthropogentic,Geological,Hydrological,Landforms,Organic,Petrological,Weathering
SJ3636,0,0,7.577019151,0,0.74937552,0,0
SJ3637,0,0,50,0,0,0,0
SJ3638,0,0,20,0,0,0,0
SJ3639,0,0,33.33333333,0,0,0,0
SJ3640,0,0,20,0,0,0,0
SJ3641,0,0,20,0,0,0,0
SJ3642,0,0,20,0,0,0,0
SJ3643,0,0,25,0,0,0,0
SJ3644,0,0,50,0,0,0,0
SJ3645,0,0,20,0,0,0,0
SJ3646,0,0,33.33333333,0,0,0,0
SJ3647,0,0,50,0,0,0,0
SJ3648,0,0,14.14285714,0,0,0,0
SJ3649,0,0,33.33333333,0,0,0,0
SJ3650,0,0,33.33333333,0,0,0,0
SJ3651,0,0,31,0,0,0,0
SJ3652,0,0,29,0,0,0,0
SJ3653,0,0,18.2,0,0.4,0,0
SJ3654,0,0,33,0,0.333333333,0,0
SJ3655,0,0.571428571,13.71428571,0,0,0,0
SJ3656,0,0.166666667,16.5,0,0,0,0
SJ3657,0,0,33.33333333,0,0,0,0
SJ3658,0,0,12.35955056,0,0,0,0
SJ3659,0,0,16.66666667,0,0,0,0
SJ3660,0,0,100,0,0,0,0
SJ3661,0,0,100,0,0,0,0
SJ3662,0,0,100,0,0,0,0
SJ3663,0,0,50,0,0,0,0
SJ3664,0,0,50,0,0,0,0
SJ3665,0,0,100,0,0,0,0
SJ3666,0,0,100,0,0,0,0
SJ3667,0,0,100,0,0,0,0
SJ3668,0,0,20,0,0,0,0
SJ3669,0,0,20.2,0,0,0,0
SJ3670,0,0,100,0,0,0,0
SJ3671,0,0,100,0,0,0,0
SJ3672,0,0,100,0,0,0,0
SJ3673,0,0,50,0,0,0,0
SJ3674,0,8.5,41.5,0,0,0,0
SJ3675,0,6,4.833333333,0,0,0,0
SJ3676,0,0,6,0,0,0,0
SJ3677,0,0,38.5,0,0,0,0
SJ3678,0,0,48.5,0,0,0,0
SJ3679,0,0,29.33333333,0,0,0,0
SJ3680,0,0,8.666666667,0,0,0,0
SJ3681,0,0,2.372034956,0,0,0,0
SJ3682,0,0,7.333333333,0,0,0,0
SJ3683,0,0,8.25,0,0,0,0
SJ3684,0,0,0.333333333,0,0,0,0
SJ3685,0,0,6.25,0,0,0,0
SJ3686,0,0,7.857142857,0,0,1.428571429,0
SJ3687,0,0,6,0,0,10.75,0
SJ3688,0,0,36,0,0,14,0
SJ3689,0,0,47.5,0,0,0,0
SJ3690,0,0,19,0,0,0,0
SJ3691,0,0,19.5,0,0,0,0
SJ3692,0,0,1,0,0,0,0
SJ3693,0,0,22.5,0,0,0,0
SJ3694,0,0,7.666666667,0,0,0,0
SJ3695,0,0,32.33333333,0,0,0,0
SJ3696,0,0,25.5,0,0,24.5,0
SJ3697,0,0,6.666666667,0,0,26.66666667,0
SJ3698,0,0,0,0,0,50,0
SJ3699,0,0,0.333333333,0,0,33,0
SJ3700,0,18.66666667,0,0,0,0,0
SJ3701,0,8.4,0.4,0,0,0,0
SJ3702,0,1.714285714,5.714285714,0,0,0,0
SJ3703,0,0,50,0,0,0,0
SJ3704,0,0,33.33333333,0,0,0,0
SJ3705,0,0,16.5,0,0,0,0
SJ3706,0,0,16.5,0,0,0,0
SJ3707,0,0,14.2,0,0,0,0
SJ3708,0,0,21.5,0,0,0,0
SJ3709,0,0,14,0,0,0,0
SJ3710,0,0,25,0,0,0,0
SJ3711,0,0,50,0,0,0,0
SJ3712,0,0,13.6,0,0,0,0
SJ3713,0,0,5,0,0,0,0
SJ3714,0,0,15.8,0,0,0,0
SJ3715,0,0,20,0,0,0,0
SJ3716,0,0,50,0,0,0,0
SJ3717,0,0,20.2,0,0,0,0
SJ3718,0,0,20.2,0,0,0,0
SJ3719,0,0,11.33333333,0,0,0,0
SJ3720,0,0,11.48564295,0,0.998751561,0,0
SJ3721,0,0,11.61048689,0,0.74906367,0,0
SJ3722,0,0,30.33333333,0,0,0,0
SJ3723,0,0,9.8,0,0,0,0
SJ3724,0,0,25.25,0,0,0,0
SJ3725,0,0,15.2,0,1.2,0,0
SJ3726,0,0,13.66666667,0,0.166666667,0,0
SJ3727,0,0,19.4,0,0.6,0,0
SJ3728,0,0,9.142857143,0,5.142857143,0,0
SJ3729,0,0,6.411323897,0,1.915070774,0,0
SJ3730,0,0,12.42857143,0,1.857142857,0,0
SJ3731,0,0,7.658157603,0,3.440621532,0,0
SJ3732,0,0,50,0,0,0,0
SJ3733,0,0,14.28571429,0,0,0,0
SJ3734,0,0,15.66666667,0,0.833333333,0,0
SJ3735,0,0,100,0,0,0,0
SJ3736,0,0,7.538601272,0,1.544050863,0,0
SJ3737,0,0,50,0,0,0,0
SJ3738,0,0,20,0,0,0,0
SJ3739,0,0,50,0,0,0,0
SJ3740,0,0,50,0,0,0,0
SJ3741,0,0,33.33333333,0,0,0,0
SJ3742,0,0,25,0,0,0,0
SJ3743,0,0,20.2,0,0,0,0
SJ3744,0,0,50,0,0,0,0
SJ3745,0,0,19.8,0,0,0,0
SJ3746,0,0,24.75,0,0,0,0
SJ3747,0,0,100,0,0,0,0
SJ3748,0,0,20,0,0,0,0
SJ3749,0,0,33.33333333,0,0,0,0
SJ3750,0,0,100,0,0,0,0
SJ3751,0,0,50,0,0,0,0
SJ3752,0,0,50,0,0,0,0
SJ3753,0,0,50,0,0,0,0
SJ3754,0,0,100,0,0,0,0
SJ3755,0,0,50,0,0,0,0
SJ3756,0,0,16.66666667,0,0,0,0
SJ3757,0,0,16.66666667,0,0,0,0
SJ3758,0,0,16.66666667,0,0,0,0
SJ3759,0,0,50,0,0,0,0
SJ3760,0,0,100,0,0,0,0
SJ3761,0,0,50,0,0,0,0
SJ3762,0,0,33.33333333,0,0,0,0
SJ3763,0,0,50,0,0,0,0
SJ3764,0,0,100,0,0,0,0
SJ3765,0,0,100,0,0,0,0
SJ3766,0,0,50,0,0,0,0
SJ3767,0,0,33.33333333,0,0,0,0
SJ3768,0,0,50,0,0,0,0
SJ3769,0,0,100,0,0,0,0
SJ3770,0,0,100,0,0,0,0
SJ3771,0,0,100,0,0,0,0
SJ3772,0,0,100,0,0,0,0
SJ3773,0,0,100,0,0,0,0
SJ3774,0,0.5,49.5,0,0,0,0
SJ3775,0,0.166666667,15.83333333,0,0,0,0
SJ3776,0,0,32,0,0,0,0
SJ3777,0,0,24.5,0,0,0,0
SJ3778,0,0,42.5,0,0,0,0
SJ3779,0,0,24,0,0,0,0
SJ3780,0,0,8.114856429,0,0,0,0
SJ3781,0,0,8.142857143,0,0,0,0
SJ3782,0,0,9,0,0,0,0
SJ3783,0,0,0.666666667,0,0,0,0
SJ3784,0,0,15,0,0,0,0
SJ3785,0,0,8.239700375,0,0,0.49937578,0
SJ3786,0,0,4.857142857,0,0,8.571428571,0
SJ3787,0,0,6.75,0,0,17.5,0
SJ3788,0,0,22,0,0,28,0
SJ3789,0,0,25.33333333,0,0,5.666666667,0
SJ3790,0,0,49.5,0,0,0,0
SJ3791,0,0,44,0,0,0,0
SJ3792,0,0,29,0,0,0,0
SJ3793,0,0,100,0,0,0,0
SJ3794,0,0,32,0,0,0,0
SJ3795,0,0,50,0,0,0,0
SJ3796,0,0,29,0,0,21,0
SJ3797,0,0,0,0,0,100,0
SJ3798,0,0,0.5,0,0,49.5,0
SJ3799,0,0,7,0,0,13,0
SJ3800,0,9,4.833333333,0,0,0,0
SJ3801,0,31.66666667,0,0,0,0,0
SJ3802,0,14,0,0,0,0,0
SJ3803,0,2.166666667,4.5,0,0,0,0
SJ3804,0,0,13.66666667,0,0,0,0
SJ3805,0,0,12.14285714,0,0,0,0
SJ3806,0,0,7.686395081,0,0,0,0
SJ3807,0,0,9.082652134,0,0,0,0
SJ3808,0,0,15.83333333,0,0,0,0
SJ3809,0,0,8.174386921,0,0,0,0
SJ3810,0,0,19.4,0,0.4,0,0
SJ3811,0,0,24.25,0,0,0,0
SJ3812,0,0,5.714285714,0,0,0,0
SJ3813,0,0,10.25,0,0,0,0
SJ3814,0,0,10.28571429,0,0,0,0
SJ3815,0,0,11.09877913,0,0,0,0
SJ3816,0,0,25,0,0,0,0
SJ3817,0,0,12.48439451,0,0,0,0
SJ3818,0,0,9.86267166,0,0,0,0
SJ3819,0,0,4.550499445,0,0,0,0
SJ3820,0,0,13.33333333,0,0,0,0
SJ3821,0,0,9.090909091,0,0.799200799,0,0
SJ3822,0,0,9.86267166,0,0,0,0
SJ3823,0,0,17,0,0,0,0
SJ3824,0,0,12.48439451,0,0,0,0
SJ3825,0,0,9.082652134,0,0,0,0
SJ3826,0,0,12.42857143,0,1.857142857,0,0
SJ3827,0,0,3.995006242,0,8.489388265,0,0
SJ3828,0,0,1.6,0,18.4,0,0
SJ3829,0,0,5.82847627,0,2.497918401,0,0
SJ3830,0,0,7.865168539,0,4.619225968,0,0
SJ3831,0,0,6.616729089,0,5.867665418,0,0
SJ3832,0,0,12.23470662,0,0.24968789,0,0
SJ3833,0,0,9.290709291,0,0.699300699,0,0
SJ3834,0,0,9.69030969,0,0.2997003,0,0
SJ3835,0,0,20,0,0,0,0
SJ3836,0,0,12.48439451,0,0,0,0
SJ3837,0,0,11.09877913,0,0,0,0
SJ3838,0,0,20,0,0,0,0
SJ3839,0,0,50,0,0,0,0
SJ3840,0,0,20,0,0,0,0
SJ3841,0,0,14.42857143,0,0,0,0
SJ3842,0,0,25,0,0,0,0
SJ3843,0,0,16.5,0,0,0,0
SJ3844,0,0,14.28571429,0,0,0,0
SJ3845,0,0,33.33333333,0,0,0,0
SJ3846,0,0,16.83333333,0,0,0,0
SJ3847,0,0,20,0,0,0,0
SJ3848,0,0,5.937683715,0,0,0,0
SJ3849,0,0,14.28571429,0,0,0,0
SJ3850,0,0,50,0,0,0,0
SJ3851,0,0,50,0,0,0,0
SJ3852,0,0,50,0,0,0,0
SJ3853,0,0,50,0,0,0,0
SJ3854,0,0,33.33333333,0,0,0,0
SJ3855,0,0,11.09877913,0,0,0,0
SJ3856,0,0,9.99000999,0,0,0,0
SJ3857,0,0,9.99000999,0,0,0,0
SJ3858,0,0,20,0,0,0,0
SJ3859,0,0,50,0,0,0,0
SJ3860,0,0,50,0,0,0,0
SJ3861,0,0,25.25,0,0,0,0
SJ3862,0,0,50,0,0,0,0
SJ3863,0,0,33.33333333,0,0,0,0
SJ3864,0,0,25,0,0,0,0
SJ3865,0,0,33.66666667,0,0,0,0
SJ3866,0,0,50,0,0,0,0
SJ3867,0,0,25,0,0,0,0
SJ3868,0,0,20,0,0,0,0
SJ3869,0,0,50,0,0,0,0
SJ3870,0,0,50,0,0,0,0
SJ3871,0,0,16.83333333,0,0,0,0
SJ3872,0,0,50,0,0,0,0
SJ3873,0,0,50,0,0,0,0
SJ3874,0,0,50,0,0,0,0
SJ3875,0,0,16.66666667,0,0,0,0
SJ3876,0,0,20,0,0,0,0
SJ3877,0,0,11.86017478,0,0,0,0
SJ3878,0,0,7.532667179,0,0,0,0
SJ3879,0,0,6.411323897,0,0,0,0
SJ3880,0,0,7.615480649,0,0,0,0
SJ3881,0,0,7.285714286,0,0,0,0
SJ3882,0,0,13.8,0,0,0,0
SJ3883,0,0,12,0,0,0,0
SJ3884,0,0,5.631244323,0,0,0,0
SJ3885,0,0,11.42857143,0,0,0.142857143,0
SJ3886,0,0,0.75,0,0,3.5,0
SJ3887,0,0,5,0,0,8,0
SJ3888,0,0,13.4,0,0,6.6,0
SJ3889,0,0,23.5,0,0,1.25,0
SJ3890,0,0,31.33333333,0,0,0,0
SJ3891,0,0,29,0,0,0,0
SJ3892,0,0,30,0,0,0,0
SJ3893,0,0,11.75,0,0,0.25,0
SJ3894,0,0,13.57142857,0,0,0.142857143,0
SJ3895,0,0,25,0,0,0,0
SJ3896,0,0,5.867665418,0,0,6.616729089,0
SJ3897,0,0,0,0,0,50,0
SJ3898,0,0,2.797202797,0,0,7.192807193,0
SJ3899,0,0,8.857142857,0,0,5.428571429,0
SJ3900,0,0.181653043,6.357856494,0,0,0,0
SJ3901,0,7,12.2,0,0,0,0
SJ3902,0,2.8,15.2,0,0,0,0
SJ3903,0,2.25,18,0,0,0,0
SJ3904,0,0,31.5,0,0,0,0
SJ3905,0,0,14,0,0,0,0
SJ3906,0,0,24.25,0,0,0,0
SJ3907,0,0,16.66666667,0,0,0,0
SJ3908,0,0,28,0,0,0,0
SJ3909,0,0,18.6,0,0,0,0
SJ3910,0,0,9.99000999,0,0,0,0
SJ3911,0,0,47.5,0,0,0,0
SJ3912,0,0,2.5,0,0,0,0
SJ3913,0,0,26.5,0,0,0,0
SJ3914,0,0,12.42857143,0,0,0,0
SJ3915,0,0,10.87680355,0,0,0,0
SJ3916,0,0,19.8,0,0,0,0
SJ3917,0,0,16.66666667,0,0,0,0
SJ3918,0,0,20.66666667,0,0,0,0
SJ3919,0,0,9.666666667,0,0,0,0
SJ3920,0,0,5,0,0,0,0
SJ3921,0,0,7.666666667,0,0,0,0
SJ3922,0,0,12.4,0,0,0,0
SJ3923,0,0,21.5,0,0,0,0
SJ3924,0,0,16.16666667,0,0,0,0
SJ3925,0,0,10.33333333,0,6.333333333,0,0
SJ3926,0,0,1.5,0,48.5,0,0
SJ3927,0,0,10.2,0,9.8,0,0
SJ3928,0,0,14,0,2.666666667,0,0
SJ3929,0,0,12.14285714,0,2.142857143,0,0
SJ3930,0,0,2.997275204,0,6.08537693,0,0
SJ3931,0,0,7.084468665,0,1.99818347,0,0
SJ3932,0,0,8.091908092,0,1.898101898,0,0
SJ3933,0,0,7.910074938,0,0.333055787,0,0
SJ3934,0,0,14.14285714,0,0,0,0
SJ3935,0,0,33.33333333,0,0,0,0
SJ3936,0,0,25,0,0,0,0
SJ3937,0,0,100,0,0,0,0
SJ3938,0,0,50,0,0,0,0
SJ3939,0,0,50,0,0,0,0
SJ3940,0,0,100,0,0,0,0
SJ3941,0,0,25,0,0,0,0
SJ3942,0,0,20,0,0,0,0
SJ3943,0,0,25,0,0,0,0
SJ3944,0,0,25,0,0,0,0
SJ3945,0,0,12.48439451,0,0,0,0
SJ3946,0,0,25,0,0,0,0
SJ3947,0,0,25,0,0,0,0
SJ3948,0,0,7.686395081,0,0,0,0
SJ3949,0,0,100,0,0,0,0
SJ3950,0,0,100,0,0,0,0
SJ3951,0,0,100,0,0,0,0
SJ3952,0,0,100,0,0,0,0
SJ3953,0,0,50,0,0,0,0
SJ3954,0,0,20,0,0,0,0
SJ3955,0,0,20,0,0,0,0
SJ3956,0,0,100,0,0,0,0
SJ3957,0,0,33.33333333,0,0,0,0
SJ3958,0,0,50,0,0,0,0
SJ3959,0,0,100,0,0,0,0
SJ3960,0,0,100,0,0,0,0
SJ3961,0,0,100,0,0,0,0
SJ3962,0,0,100,0,0,0,0
SJ3963,0,0,100,0,0,0,0
SJ3964,0,0,100,0,0,0,0
SJ3965,0,0,33.66666667,0,0,0,0
SJ3966,0,0,25,0,0,0,0
SJ3967,0,0,25,0,0,0,0
SJ3968,0,0,14.2,0,0,0,0
SJ3969,0,0,10.36204744,0,0,0,0
SJ3970,0,0,15.5,0,0,0,0
SJ3971,0,0,12.10986267,0,0,0,0
SJ3972,0,0,33.33333333,0,0,0,0
SJ3973,0,0,49.5,0,0,0,0
SJ3974,0,0,100,0,0,0,0
SJ3975,0,0,25,0,0,0,0
SJ3976,0,0,50,0,0,0,0
SJ3977,0,0,50,0,0,0,0
SJ3978,0,0,17,0,0,0,0
SJ3979,0,0,17.5,0,0,0,0
SJ3980,0,0,15,0,0,0,0
SJ3981,0,0,44,0,0,0,0
SJ3982,0,0,46.5,0,0,0,0
SJ3983,0,0,8.2,0,0,0,0
SJ3984,0,0,16,0,0,0,0
SJ3985,0,0,47.5,0,0,0,0
SJ3986,0,0,40.5,0,0,0,0
SJ3987,0,0,47,0,0,0,0
SJ3988,0,0,18.5,0,0,0,0
SJ3989,0,0,20.5,0,0,0,0
SJ3990,0,0,30,0,0,0,0
SJ3991,0,0,22,0,0,0,0
SJ3992,0,0,7,0,0,0,0
SJ3993,0,0,15.66666667,0,0,10.33333333,0
SJ3994,0,0,33.33333333,0,0,0,0
SJ3995,0,0,24.5,0,0,0.75,0
SJ3996,0,0,4.571428571,0,0,9.714285714,0
SJ3997,0,0,2.6,0,0,17.4,0
SJ3998,0,0,16.4,0,0,3.6,0
SJ3999,0,0,21.75,0,0,3.25,0
SJ4000,0,0,3,0,0,0,0
SJ4001,0,0,6.25,0,0,0,0
SJ4002,0,0,20,0,0,0,0
SJ4003,0,0,32,0,0,0,0
SJ4004,0,0,17.33333333,0,0,0,0
SJ4005,0,0,33,0,0,0,0
SJ4006,0,0,33.33333333,0,0,0,0
SJ4007,0,0,14.14285714,0,0,0,0
SJ4008,0,0,47.5,0,0,0,0
SJ4009,0,0,33.33333333,0,0,0,0
SJ4010,0,0,14.28571429,0,0,0,0
SJ4011,0,0,33.33333333,0,0,0,0
SJ4012,0,0,10.71428571,0,0,0,0
SJ4013,0,0,17.5,0,0,0,0
SJ4014,0,0,16.83333333,0,0,0,0
SJ4015,0,0,20,0,0,0,0
SJ4016,0,0,20,0,0,0,0
SJ4017,0,0,14.28571429,0,0,0,0
SJ4018,0,0,19.8,0,0,0,0
SJ4019,0,0,24,0,0,0,0
SJ4020,0,0,15.5,0,0,0,0
SJ4021,0,0,12.4,0,0,0,0
SJ4022,0,0,10.42857143,0,0,0,0
SJ4023,0,0,11.83333333,0,0,0,0
SJ4024,0,0,23.75,0,1.25,0,0
SJ4025,0,0,11.75,0,13.25,0,0
SJ4026,0,0,19.66666667,0,14,0,0
SJ4027,0,0,20,0,0,0,0
SJ4028,0,0,16.66666667,0,0,0,0
SJ4029,0,0,33.33333333,0,0,0,0
SJ4030,0,0,18.2,0,1.8,0,0
SJ4031,0,0,12.83333333,0,3.833333333,0,0
SJ4032,0,0,12.10986267,0,0.374531835,0,0
SJ4033,0,0,11.98501873,0,0.49937578,0,0
SJ4034,0,0,11.5,0,5.166666667,0,0
SJ4035,0,0,20.5,0,4.5,0,0
SJ4036,0,0,33.33333333,0,0,0,0
SJ4037,0,0,33.66666667,0,0,0,0
SJ4038,0,0,16.66666667,0,0,0,0
SJ4039,0,0,11.09877913,0,0,0,0
SJ4040,0,0,33.33333333,0,0,0,0
SJ4041,0,0,33.33333333,0,0,0,0
SJ4042,0,0,100,0,0,0,0
SJ4043,0,0,100,0,0,0,0
SJ4044,0,0,50,0,0,0,0
SJ4045,0,0,20,0,0,0,0
SJ4046,0,0,33.33333333,0,0,0,0
SJ4047,0,0,20,0,0,0,0
SJ4048,0,0,50,0,0,0,0
SJ4049,0,0,100,0,0,0,0
SJ4050,0,0,33.33333333,0,0,0,0
SJ4051,0,0,16.66666667,0,0,0,0
SJ4052,0,0,25.25,0,0,0,0
SJ4053,0,0,16.5,0,0,0,0
SJ4054,0,0,8.326394671,0,0,0,0
SJ4055,0,0,11.09877913,0,0,0,0
SJ4056,0,0,20,0,0,0,0
SJ4057,0,0,20,0,0,0,0
SJ4058,0,0,25,0,0,0,0
SJ4059,0,0,50,0,0,0,0
SJ4060,0,0,33.33333333,0,0,0,0
SJ4061,0,0,100,0,0,0,0
SJ4062,0,0,43,0,0,0,0
SJ4063,0,0,100,0,0,0,0
SJ4064,0,0,39.5,0,0,0,0
SJ4065,0,0,12.4,0,0,0,0
SJ4066,0,0,7.6,0,0,0,0
SJ4067,0,0,13.6,0,0,0,0
SJ4068,0,0,22.75,0,0,0,0
SJ4069,0,0,13.71428571,0,0,0,0
SJ4070,0,0,22.75,0,0,0,0
SJ4071,0,0,17,0,0,0,0
SJ4072,0,0,44,0,0,0,0
SJ4073,0,0,43,0,0,0,0
SJ4074,0,0,100,0,0,0,0
SJ4075,0,0,50,0,0,0,0
SJ4076,0,0,100,0,0,0,0
SJ4077,0,0,17.4,0,0,0,0
SJ4078,0,0,16,0,0,0,0
SJ4079,0,0,14.75,0,0,0,0
SJ4080,0,0,8.5,0,0,0,0
SJ4081,0,0,49.5,0,0,0,0
SJ4082,0,0,27,0,0,2,0
SJ4083,0,0,6.4,0,0,12.6,0
SJ4084,0,0,22,0,0,1.333333333,0
SJ4085,0,0,49.5,0,0,0,0
SJ4086,0,0,40,0,0,0,0
SJ4087,0,0,14.5,0,0,0,0
SJ4088,0,0,2.5,0,0,0,0
SJ4089,0,0,31.5,0,0,0,0
SJ4090,0,0,42,0,0,0,0
SJ4091,0,0,48,0,0,0,0
SJ4092,0,0,32.66666667,0,0,0.333333333,0
SJ4093,0,0,47.5,0,0,2.5,0
SJ4094,0,0,33.33333333,0,0,0,0
SJ4095,0,0,27.33333333,0,0,6,0
SJ4096,0,0,10.75,0,0,14.25,0
SJ4097,0,0,4.2,0,0,15.8,0
SJ4098,0,0,14.8,0,0,4.4,0
SJ4099,0,0,11.6,0,0,3.4,0
SJ4100,0,0,0,0,0,0,0
SJ4101,0,0,14,0,0,0,0
SJ4102,0,0,8.333333333,0,0,0,0
SJ4103,0,0,6.75,0,0,0,0
SJ4104,0,0,5.333333333,0,0,0,0
SJ4105,0,0,3.666666667,0,0,0,0
SJ4106,0,0,16,0,0,0,0
SJ4107,0,0,13.85714286,0,0,0,0
SJ4108,0,0.374531835,11.23595506,0,0,0,0
SJ4109,0,0,20,0,0,0,0
SJ4110,0,0,20,0,0,0,0
SJ4111,0,0,100,0,0,0,0
SJ4112,0,0,19.6,0,0,0,0
SJ4113,0,0,14.14285714,0,0,0,0
SJ4114,0,0,8.326394671,0,0,0,0
SJ4115,0,0,12.48439451,0,0,0,0
SJ4116,0,0,33.33333333,0,0,0,0
SJ4117,0,0,25,0,0,0,0
SJ4118,0,0,20,0,0,0,0
SJ4119,0,0,20,0,0,0,0
SJ4120,0,0,20,0,0,0,0
SJ4121,0,0,20,0,0,0,0
SJ4122,0,0,23,0,2.25,0,0
SJ4123,0,0,50,0,0,0,0
SJ4124,0,0,10.48689139,0,1.872659176,0,0
SJ4125,0,0,6.367041199,0,6.117353308,0,0
SJ4126,0,0,12.33333333,0,21,0,0
SJ4127,0,0,13.42857143,0,0.857142857,0,0
SJ4128,0,0,20,0,0,0,0
SJ4129,0,0,50,0,0,0,0
SJ4130,0,0,17.2,0,2.8,0,0
SJ4131,0,0,8.666666667,0,8,0,0
SJ4132,0,0,8.991008991,0,0.899100899,0,0
SJ4133,0,0,22.5,0,2.5,0,0
SJ4134,0,0,13.14285714,0,1.142857143,0,0
SJ4135,0,0,19.8,0,0.2,0,0
SJ4136,0,0,11.09877913,0,0.110987791,0,0
SJ4137,0,0,16.83333333,0,0,0,0
SJ4138,0,0,16.66666667,0,0,0,0
SJ4139,0,0,33.33333333,0,0,0,0
SJ4140,0,0,100,0,0,0,0
SJ4141,0,0,50,0,0,0,0
SJ4142,0,0,50,0,0,0,0
SJ4143,0,0,50,0,0,0,0
SJ4144,0,0,50,0,0,0,0
SJ4145,0,0,20,0,0,0,0
SJ4146,0,0,9.082652134,0,0,0,0
SJ4147,0,0,50.5,0,0,0,0
SJ4148,0,0,33.33333333,0,0,0,0
SJ4149,0,0,16.66666667,0,0,0,0
SJ4150,0,0,25,0,0,0,0
SJ4151,0,0,33.33333333,0,0,0,0
SJ4152,0,0,100,0,0,0,0
SJ4153,0,0,19,0,0,0,0
SJ4154,0,0,15.33333333,0,0,0,0
SJ4155,0,0,19.8,0,0,0,0
SJ4156,0,0,21.66666667,0,0,0,0
SJ4157,0,0,12.2,0,0,0,0
SJ4158,0,0,8.166666667,0,0,0,0
SJ4159,0,0,25,0,0,0,0
SJ4160,0,0,16.66666667,0,0,0,0
SJ4161,0,0,16.66666667,0,0,0,0
SJ4162,0,0,13.83333333,0,0,0,0
SJ4163,0,0,25,0,0,0,0
SJ4164,0,0,24.75,0,0,0,0
SJ4165,0,0,22.25,0,0,0,0
SJ4166,0,0,19.4,0,0,0,0
SJ4167,0,0,50,0,0,0,0
SJ4168,0,0,50,0,0,0,0
SJ4169,0,0,50.5,0,0,0,0
SJ4170,0,0,24.25,0,0,0,0
SJ4171,0,0,8.114856429,0,0,0,0
SJ4172,0,0,16.66666667,0,0,0,0
SJ4173,0,0,100,0,0,0,0
SJ4174,0,0,100,0,0,0,0
SJ4175,0,0,33.33333333,0,0,0,0
SJ4176,0,0,50,0,0,0,0
SJ4177,0,0,15.83333333,0,0,0,0
SJ4178,0,0,16.2,0,0,0,0
SJ4179,0,0,17.75,0,0,0,0
SJ4180,0,0,40.5,0,0,0,0
SJ4181,0,0,43,0,0,0,0
SJ4182,0,0,10.5,0,0,14.25,0
SJ4183,0,0,21.5,0,0,28.5,0
SJ4184,0,0,100,0,0,0,0
SJ4185,0,0,16,0,0,0,0
SJ4186,0,0,8.5,0,0,0,0
SJ4187,0,0,5,0,0,0,0
SJ4188,0,0,2,0,0,0,0
SJ4189,0,0,23.66666667,0,0,0.666666667,0
SJ4190,0,0,100,0,0,0,0
SJ4191,0,0,100,0,0,0,0
SJ4192,0,0,100,0,0,0,0
SJ4193,0,0,50,0,0,0,0
SJ4194,0,0,25,0,0,0,0
SJ4195,0,0,11,0,0,14,0
SJ4196,0,0,5.666666667,0,0,10,0
SJ4197,0,0,15.33333333,0,0,13.33333333,0
SJ4198,0,0,8.333333333,0,0,23,0
SJ4199,0,0,5.666666667,0,0,21,0
SJ4200,0,0,5.194805195,0,0,0,0
SJ4201,0,0,9.488139825,0,0,0,0
SJ4202,0,0,10.2,0,0,0,0
SJ4203,0,0,8.4,0,0,0,0
SJ4204,0,0,23,0,0,0,0
SJ4205,0,0,12,0,0,0,0
SJ4206,0,0,16.75,0,0,0,0
SJ4207,0,0,9.89010989,0,0,0,0
SJ4208,0,0,10.08991009,0,0,0,0
SJ4209,0,0,9.082652134,0,0,0,0
SJ4210,0,0,25,0,0,0,0
SJ4211,0,0,50.5,0,0,0,0
SJ4212,0,0,14.26533524,0,0,0,0
SJ4213,0,0,16.33333333,0,0,0,0
SJ4214,0,0,12.35955056,0,0,0,0
SJ4215,0,0,20,0,0,0,0
SJ4216,0,0,50.5,0,0,0,0
SJ4217,0,0,20,0,0,0,0
SJ4218,0,0,20,0,0,0,0
SJ4219,0,0,16.66666667,0,0,0,0
SJ4220,0,0,25,0,0,0,0
SJ4221,0,0,25,0,0,0,0
SJ4222,0,0,50,0,0,0,0
SJ4223,0,0,19.75,0,5.25,0,0
SJ4224,0,0,18.4,0,1.6,0,0
SJ4225,0,0,20,0,0,0,0
SJ4226,0,0,100,0,0,0,0
SJ4227,0,0,14.26533524,0,0,0,0
SJ4228,0,0,16.66666667,0,0,0,0
SJ4229,0,0,33.33333333,0,0,0,0
SJ4230,0,0,17.2,0,2.8,0,0
SJ4231,0,0,19,0,1,0,0
SJ4232,0,0,23.75,0,1.25,0,0
SJ4233,0,0,12.41084165,0,1.854493581,0,0
SJ4234,0,0,12.41084165,0,1.854493581,0,0
SJ4235,0,0,12.48439451,0,0,0,0
SJ4236,0,0,7.066381156,0,0.071377587,0,0
SJ4237,0,0,14.26533524,0,0,0,0
SJ4238,0,0,25,0,0,0,0
SJ4239,0,0,100,0,0,0,0
SJ4240,0,0,100,0,0,0,0
SJ4241,0,0,50,0,0,0,0
SJ4242,0,0,19.6,0,0,0,0
SJ4243,0,0,50,0,0,0,0
SJ4244,0,0,16.66666667,0,0,0,0
SJ4245,0,0,9.99000999,0,0,0,0
SJ4246,0,0,12.48439451,0,0,0,0
SJ4247,0,0,25,0,0,0,0
SJ4248,0,0,25,0,0,0,0
SJ4249,0,0,25,0,0,0,0
SJ4250,0,0,20,0,0,0,0
SJ4251,0,0,50,0,0,0,0
SJ4252,0,0,50,0,0,0,0
SJ4253,0,0,50,0,0,0,0
SJ4254,0,0,100,0,0,0,0
SJ4255,0,0,33.33333333,0,0,0,0
SJ4256,0,0,28.66666667,0,0,0,0
