"","tile_name","HF"
"63333","ST4805",1
"63334","ST4806",1
"63335","ST4807",1
"63336","ST4810",1
"63337","ST4811",1
"63338","ST4813",2
"63339","ST4814",1
"63340","ST4818",2
"63341","ST4819",1
"63342","ST4820",1
"63343","ST4822",2
"63344","ST4828",1
"63345","ST4830",2
"63346","ST4838",1
"63347","ST4846",1
"63348","ST4848",1
"63349","ST4849",1
"63350","ST4859",2
"63351","ST4860",3
"63352","ST4861",2
"63353","ST4871",3
"63354","ST4884",2
"63355","ST4887",3
"63356","ST4893",1
"63357","ST4894",5
"63358","ST4902",1
"63359","ST4904",1
"63360","ST4905",1
"63361","ST4909",1
"63362","ST4916",1
"63363","ST4917",1
"63364","ST4918",2
"63365","ST4922",1
"63366","ST4923",1
"63367","ST4928",2
"63368","ST4935",2
"63369","ST4936",1
"63370","ST4937",1
"63371","ST4943",1
"63372","ST4944",2
"63373","ST4945",1
"63374","ST4962",1
"63375","ST4969",1
"63376","ST4970",2
"63377","ST4975",1
"63378","ST4978",1
"63379","ST4983",1
"63380","ST4985",1
"63381","ST4987",1
"63382","ST4994",1
"63383","ST4996",1
"63384","ST4998",1
"63385","ST4999",2
"63386","ST5000",1
"63387","ST5001",1
"63388","ST5005",1
"63389","ST5006",1
"63390","ST5007",1
"63391","ST5008",3
"63392","ST5010",1
"63393","ST5012",1
"63394","ST5016",1
"63395","ST5017",1
"63396","ST5025",1
"63397","ST5028",2
"63398","ST5035",1
"63399","ST5037",1
"63400","ST5043",1
"63401","ST5046",6
"63402","ST5047",1
"63403","ST5049",1
"63404","ST5060",1
"63405","ST5070",3
"63406","ST5076",1
"63407","ST5078",1
"63408","ST5085",1
"63409","ST5098",1
"63410","ST5099",1
"63411","ST5105",1
"63412","ST5106",1
"63413","ST5107",1
"63414","ST5109",1
"63415","ST5110",1
"63416","ST5113",1
"63417","ST5115",1
"63418","ST5121",1
"63419","ST5130",1
"63420","ST5140",2
"63421","ST5141",2
"63422","ST5145",1
"63423","ST5147",1
"63424","ST5160",2
"63425","ST5161",1
"63426","ST5185",1
"63427","ST5187",1
"63428","ST5188",5
"63429","ST5189",1
"63430","ST5190",1
"63431","ST5197",1
"63432","ST5201",1
"63433","ST5204",1
"63434","ST5205",1
"63435","ST5209",1
"63436","ST5213",4
"63437","ST5215",1
"63438","ST5217",1
"63439","ST5221",1
"63440","ST5222",1
"63441","ST5226",1
"63442","ST5228",2
"63443","ST5232",1
"63444","ST5233",1
"63445","ST5234",1
"63446","ST5235",2
"63447","ST5238",1
"63448","ST5241",1
"63449","ST5243",2
"63450","ST5244",1
"63451","ST5269",1
"63452","ST5272",1
"63453","ST5276",1
"63454","ST5281",1
"63455","ST5282",1
"63456","ST5287",1
"63457","ST5290",6
"63458","ST5291",1
"63459","ST5296",3
"63460","ST5300",4
"63461","ST5303",1
"63462","ST5305",4
"63463","ST5308",2
"63464","ST5315",1
"63465","ST5323",3
"63466","ST5324",1
"63467","ST5325",2
"63468","ST5332",1
"63469","ST5333",3
"63470","ST5335",1
"63471","ST5337",3
"63472","ST5338",1
"63473","ST5339",2
"63474","ST5340",1
"63475","ST5343",1
"63476","ST5344",3
"63477","ST5347",3
"63478","ST5357",1
"63479","ST5359",2
"63480","ST5361",3
"63481","ST5367",1
"63482","ST5368",1
"63483","ST5380",1
"63484","ST5381",1
"63485","ST5383",1
"63486","ST5390",1
"63487","ST5391",2
"63488","ST5392",2
"63489","ST5393",2
"63490","ST5403",1
"63491","ST5404",1
"63492","ST5405",3
"63493","ST5406",2
"63494","ST5407",4
"63495","ST5409",1
"63496","ST5411",1
"63497","ST5424",1
"63498","ST5425",1
"63499","ST5426",1
"63500","ST5428",1
"63501","ST5432",1
"63502","ST5433",5
"63503","ST5434",1
"63504","ST5437",1
"63505","ST5439",2
"63506","ST5440",1
"63507","ST5442",1
"63508","ST5445",3
"63509","ST5454",1
"63510","ST5462",1
"63511","ST5464",1
"63512","ST5470",1
"63513","ST5475",1
"63514","ST5482",1
"63515","ST5488",1
"63516","ST5489",1
"63517","ST5490",1
"63518","ST5505",1
"63519","ST5506",2
"63520","ST5511",1
"63521","ST5515",2
"63522","ST5519",1
"63523","ST5522",2
"63524","ST5528",1
"63525","ST5531",1
"63526","ST5532",1
"63527","ST5536",4
"63528","ST5539",1
"63529","ST5540",1
"63530","ST5557",1
"63531","ST5559",2
"63532","ST5560",1
"63533","ST5561",1
"63534","ST5563",2
"63535","ST5564",1
"63536","ST5565",1
"63537","ST5567",1
"63538","ST5568",1
"63539","ST5569",1
"63540","ST5577",3
"63541","ST5583",2
"63542","ST5585",1
"63543","ST5590",1
"63544","ST5595",1
"63545","ST5601",1
"63546","ST5602",3
"63547","ST5607",1
"63548","ST5612",1
"63549","ST5614",1
"63550","ST5616",1
"63551","ST5621",2
"63552","ST5622",1
"63553","ST5637",1
"63554","ST5639",1
"63555","ST5641",2
"63556","ST5654",1
"63557","ST5659",1
"63558","ST5660",2
"63559","ST5661",1
"63560","ST5667",1
"63561","ST5670",1
"63562","ST5671",1
"63563","ST5672",8
"63564","ST5682",1
"63565","ST5683",6
"63566","ST5684",3
"63567","ST5685",2
"63568","ST5687",2
"63569","ST5688",1
"63570","ST5694",1
"63571","ST5695",1
"63572","ST5700",3
"63573","ST5701",4
"63574","ST5704",1
"63575","ST5705",2
"63576","ST5706",3
"63577","ST5707",1
"63578","ST5708",1
"63579","ST5709",1
"63580","ST5714",1
"63581","ST5721",1
"63582","ST5722",2
"63583","ST5739",1
"63584","ST5740",4
"63585","ST5748",1
"63586","ST5755",1
"63587","ST5756",1
"63588","ST5757",4
"63589","ST5758",2
"63590","ST5759",1
"63591","ST5760",1
"63592","ST5761",2
"63593","ST5762",1
"63594","ST5765",1
"63595","ST5772",3
"63596","ST5775",1
"63597","ST5780",1
"63598","ST5782",1
"63599","ST5783",2
"63600","ST5784",4
"63601","ST5785",2
"63602","ST5786",1
"63603","ST5787",1
"63604","ST5788",1
"63605","ST5794",1
"63606","ST5795",1
"63607","ST5796",1
"63608","ST5797",2
"63609","ST5799",1
"63610","ST5800",4
"63611","ST5803",1
"63612","ST5805",1
"63613","ST5813",1
"63614","ST5818",2
"63615","ST5826",1
"63616","ST5834",2
"63617","ST5842",1
"63618","ST5854",1
"63619","ST5855",4
"63620","ST5857",1
"63621","ST5862",2
"63622","ST5867",1
"63623","ST5869",1
"63624","ST5872",3
"63625","ST5877",1
"63626","ST5883",1
"63627","ST5884",2
"63628","ST5885",2
"63629","ST5886",2
"63630","ST5888",1
"63631","ST5889",1
"63632","ST5890",1
"63633","ST5891",4
"63634","ST5895",1
"63635","ST5897",1
"63636","ST5898",2
"63637","ST5903",1
"63638","ST5904",1
"63639","ST5907",1
"63640","ST5909",2
"63641","ST5910",1
"63642","ST5911",3
"63643","ST5913",2
"63644","ST5917",1
"63645","ST5918",1
"63646","ST5937",1
"63647","ST5944",1
"63648","ST5953",1
"63649","ST5959",1
"63650","ST5960",1
"63651","ST5961",1
"63652","ST5963",2
"63653","ST5975",1
"63654","ST5984",1
"63655","ST5985",2
"63656","ST5987",1
"63657","ST5988",2
"63658","ST5990",1
"63659","ST5991",1
"63660","ST5992",2
"63661","ST5997",1
"63662","ST5998",1
"63663","ST6006",1
"63664","ST6030",1
"63665","ST6032",1
"63666","ST6033",1
"63667","ST6035",1
"63668","ST6038",2
"63669","ST6046",1
"63670","ST6055",1
"63671","ST6057",1
"63672","ST6060",1
"63673","ST6063",1
"63674","ST6064",2
"63675","ST6069",1
"63676","ST6074",2
"63677","ST6086",3
"63678","ST6091",2
"63679","ST6092",2
"63680","ST6093",2
"63681","ST6098",1
"63682","ST6104",1
"63683","ST6106",1
"63684","ST6111",1
"63685","ST6114",1
"63686","ST6119",1
"63687","ST6123",1
"63688","ST6125",4
"63689","ST6126",1
"63690","ST6129",1
"63691","ST6138",3
"63692","ST6155",2
"63693","ST6156",2
"63694","ST6158",1
"63695","ST6163",1
"63696","ST6167",1
"63697","ST6170",1
"63698","ST6179",1
"63699","ST6180",2
"63700","ST6183",1
"63701","ST6186",1
"63702","ST6190",1
"63703","ST6192",2
"63704","ST6194",1
"63705","ST6197",1
"63706","ST6199",3
"63707","ST6205",1
"63708","ST6210",1
"63709","ST6211",3
"63710","ST6212",1
"63711","ST6214",2
"63712","ST6215",1
"63713","ST6220",4
"63714","ST6221",1
"63715","ST6233",1
"63716","ST6241",1
"63717","ST6257",1
"63718","ST6258",2
"63719","ST6259",2
"63720","ST6262",1
"63721","ST6264",1
"63722","ST6265",1
"63723","ST6272",1
"63724","ST6281",1
"63725","ST6282",1
"63726","ST6284",7
"63727","ST6291",1
"63728","ST6293",4
"63729","ST6294",1
"63730","ST6297",2
"63731","ST6299",1
"63732","ST6300",3
"63733","ST6305",1
"63734","ST6314",1
"63735","ST6315",3
"63736","ST6322",1
"63737","ST6326",2
"63738","ST6332",2
"63739","ST6338",2
"63740","ST6339",1
"63741","ST6349",1
"63742","ST6354",1
"63743","ST6355",1
"63744","ST6356",1
"63745","ST6357",1
"63746","ST6361",1
"63747","ST6364",3
"63748","ST6368",1
"63749","ST6376",2
"63750","ST6378",1
"63751","ST6381",1
"63752","ST6384",1
"63753","ST6385",3
"63754","ST6386",1
"63755","ST6389",1
"63756","ST6391",3
"63757","ST6393",7
"63758","ST6394",2
"63759","ST6395",1
"63760","ST6398",3
"63761","ST6406",3
"63762","ST6409",1
"63763","ST6412",1
"63764","ST6413",1
"63765","ST6416",1
"63766","ST6421",1
"63767","ST6426",1
"63768","ST6436",1
"63769","ST6443",1
"63770","ST6447",1
"63771","ST6449",2
"63772","ST6454",3
"63773","ST6457",1
"63774","ST6464",3
"63775","ST6469",1
"63776","ST6478",2
"63777","ST6481",1
"63778","ST6482",1
"63779","ST6490",1
"63780","ST6493",2
"63781","ST6494",2
"63782","ST6499",1
"63783","ST6504",1
"63784","ST6505",1
"63785","ST6507",2
"63786","ST6510",1
"63787","ST6512",1
"63788","ST6513",1
"63789","ST6514",1
"63790","ST6516",2
"63791","ST6526",1
"63792","ST6529",1
"63793","ST6540",1
"63794","ST6548",3
"63795","ST6563",1
"63796","ST6566",1
"63797","ST6567",1
"63798","ST6568",1
"63799","ST6569",2
"63800","ST6579",1
"63801","ST6584",1
"63802","ST6585",1
"63803","ST6586",1
"63804","ST6590",2
"63805","ST6592",1
"63806","ST6593",4
"63807","ST6594",3
"63808","ST6599",3
"63809","ST6601",2
"63810","ST6609",1
"63811","ST6616",2
"63812","ST6617",1
"63813","ST6623",1
"63814","ST6625",1
"63815","ST6627",1
"63816","ST6633",3
"63817","ST6637",1
"63818","ST6638",2
"63819","ST6644",1
"63820","ST6648",6
"63821","ST6650",2
"63822","ST6651",1
"63823","ST6654",1
"63824","ST6668",2
"63825","ST6669",1
"63826","ST6673",1
"63827","ST6675",1
"63828","ST6678",2
"63829","ST6682",1
"63830","ST6691",1
"63831","ST6692",1
"63832","ST6697",1
"63833","ST6698",1
"63834","ST6705",1
"63835","ST6707",1
"63836","ST6708",5
"63837","ST6710",1
"63838","ST6711",2
"63839","ST6714",1
"63840","ST6716",1
"63841","ST6717",1
"63842","ST6722",1
"63843","ST6725",1
"63844","ST6734",3
"63845","ST6738",2
"63846","ST6741",4
"63847","ST6745",1
"63848","ST6748",1
"63849","ST6749",1
"63850","ST6753",2
"63851","ST6754",3
"63852","ST6772",2
"63853","ST6786",2
"63854","ST6790",2
"63855","ST6792",2
"63856","ST6796",2
"63857","ST6799",2
"63858","ST6805",1
"63859","ST6806",1
"63860","ST6808",2
"63861","ST6809",1
"63862","ST6812",2
"63863","ST6821",1
"63864","ST6824",1
"63865","ST6830",1
"63866","ST6836",1
"63867","ST6838",1
"63868","ST6839",2
"63869","ST6841",1
"63870","ST6846",2
"63871","ST6848",5
"63872","ST6849",1
"63873","ST6850",1
"63874","ST6852",2
"63875","ST6853",3
"63876","ST6857",1
"63877","ST6858",2
"63878","ST6863",1
"63879","ST6868",2
"63880","ST6874",1
"63881","ST6878",3
"63882","ST6882",3
"63883","ST6887",1
"63884","ST6888",1
"63885","ST6891",1
"63886","ST6892",2
"63887","ST6893",2
"63888","ST6895",2
"63889","ST6896",3
"63890","ST6898",3
"63891","ST6902",1
"63892","ST6917",1
"63893","ST6923",1
"63894","ST6926",1
"63895","ST6931",1
"63896","ST6932",1
"63897","ST6935",3
"63898","ST6938",2
"63899","ST6939",2
"63900","ST6945",2
"63901","ST6948",2
"63902","ST6952",1
"63903","ST6953",1
"63904","ST6954",3
"63905","ST6956",1
"63906","ST6958",1
"63907","ST6960",1
"63908","ST6961",2
"63909","ST6968",2
"63910","ST6972",3
"63911","ST6981",1
"63912","ST6982",2
"63913","ST6987",1
"63914","ST6992",3
"63915","ST6995",3
"63916","ST6996",1
"63917","ST7009",1
"63918","ST7013",1
"63919","ST7021",1
"63920","ST7025",3
"63921","ST7027",1
"63922","ST7034",1
"63923","ST7035",1
"63924","ST7036",1
"63925","ST7039",1
"63926","ST7041",1
"63927","ST7042",1
"63928","ST7049",1
"63929","ST7051",1
"63930","ST7053",1
"63931","ST7055",1
"63932","ST7062",4
"63933","ST7063",1
"63934","ST7065",1
"63935","ST7069",1
"63936","ST7077",1
"63937","ST7084",1
"63938","ST7087",1
"63939","ST7089",1
"63940","ST7094",2
"63941","ST7098",1
"63942","ST7099",1
"63943","ST7101",1
"63944","ST7104",1
"63945","ST7107",1
"63946","ST7112",1
"63947","ST7113",1
"63948","ST7114",1
"63949","ST7120",1
"63950","ST7123",1
"63951","ST7124",1
"63952","ST7127",1
"63953","ST7137",2
"63954","ST7138",1
"63955","ST7141",1
"63956","ST7143",1
"63957","ST7146",1
"63958","ST7147",1
"63959","ST7155",1
"63960","ST7156",1
"63961","ST7159",2
"63962","ST7163",2
"63963","ST7165",2
"63964","ST7172",1
"63965","ST7173",1
"63966","ST7174",1
"63967","ST7187",1
"63968","ST7193",3
"63969","ST7194",1
"63970","ST7208",2
"63971","ST7210",1
"63972","ST7213",1
"63973","ST7214",2
"63974","ST7216",1
"63975","ST7219",1
"63976","ST7223",1
"63977","ST7226",1
"63978","ST7229",3
"63979","ST7232",1
"63980","ST7236",1
"63981","ST7241",1
"63982","ST7242",1
"63983","ST7243",1
"63984","ST7246",2
"63985","ST7248",1
"63986","ST7249",1
"63987","ST7255",1
"63988","ST7256",1
"63989","ST7278",1
"63990","ST7293",1
"63991","ST7309",2
"63992","ST7321",2
"63993","ST7322",2
"63994","ST7325",1
"63995","ST7330",1
"63996","ST7334",1
"63997","ST7335",1
"63998","ST7336",2
"63999","ST7338",1
"64000","ST7340",2
"64001","ST7345",2
"64002","ST7348",3
"64003","ST7353",1
"64004","ST7362",1
"64005","ST7367",1
"64006","ST7368",1
"64007","ST7369",1
"64008","ST7370",2
"64009","ST7371",2
"64010","ST7373",1
"64011","ST7381",1
"64012","ST7384",1
"64013","ST7388",1
"64014","ST7391",1
"64015","ST7392",1
"64016","ST7393",3
"64017","ST7405",1
"64018","ST7406",1
"64019","ST7414",1
"64020","ST7440",1
"64021","ST7441",2
"64022","ST7443",1
"64023","ST7444",1
"64024","ST7449",1
"64025","ST7451",1
"64026","ST7453",1
"64027","ST7456",1
"64028","ST7469",2
"64029","ST7471",1
"64030","ST7482",1
"64031","ST7487",1
"64032","ST7488",1
"64033","ST7490",1
"64034","ST7491",1
"64035","ST7505",3
"64036","ST7519",1
"64037","ST7520",1
"64038","ST7533",1
"64039","ST7534",1
"64040","ST7536",1
"64041","ST7538",1
"64042","ST7540",2
"64043","ST7541",1
"64044","ST7542",2
"64045","ST7543",2
"64046","ST7546",1
"64047","ST7548",1
"64048","ST7549",2
"64049","ST7550",3
"64050","ST7551",1
"64051","ST7553",2
"64052","ST7555",1
"64053","ST7558",1
"64054","ST7561",1
"64055","ST7564",3
"64056","ST7572",1
"64057","ST7580",1
"64058","ST7585",1
"64059","ST7586",2
"64060","ST7587",1
"64061","ST7591",1
"64062","ST7602",1
"64063","ST7605",2
"64064","ST7607",1
"64065","ST7610",1
"64066","ST7617",2
"64067","ST7619",1
"64068","ST7628",1
"64069","ST7629",1
"64070","ST7632",4
"64071","ST7640",3
"64072","ST7641",1
"64073","ST7642",1
"64074","ST7643",1
"64075","ST7644",1
"64076","ST7649",1
"64077","ST7656",1
"64078","ST7660",1
"64079","ST7661",1
"64080","ST7666",3
"64081","ST7689",1
"64082","ST7691",3
"64083","ST7701",2
"64084","ST7702",2
"64085","ST7708",1
"64086","ST7709",1
"64087","ST7710",2
"64088","ST7711",3
"64089","ST7715",1
"64090","ST7729",1
"64091","ST7730",2
"64092","ST7731",2
"64093","ST7733",1
"64094","ST7742",3
"64095","ST7743",1
"64096","ST7744",5
"64097","ST7745",1
"64098","ST7749",1
"64099","ST7750",1
"64100","ST7776",1
"64101","ST7793",2
"64102","ST7796",1
"64103","ST7807",1
"64104","ST7808",1
"64105","ST7812",1
"64106","ST7813",1
"64107","ST7824",2
"64108","ST7825",1
"64109","ST7829",1
"64110","ST7839",1
"64111","ST7845",1
"64112","ST7846",2
"64113","ST7847",1
"64114","ST7850",3
"64115","ST7851",1
"64116","ST7862",3
"64117","ST7863",2
"64118","ST7864",1
"64119","ST7866",1
"64120","ST7867",1
"64121","ST7869",1
"64122","ST7870",1
"64123","ST7876",2
"64124","ST7889",2
"64125","ST7892",2
"64126","ST7894",1
"64127","ST7902",1
"64128","ST7915",1
"64129","ST7924",1
"64130","ST7925",1
"64131","ST7927",1
"64132","ST7930",1
"64133","ST7931",1
"64134","ST7940",2
"64135","ST7941",1
"64136","ST7943",1
"64137","ST7945",1
"64138","ST7947",2
"64139","ST7950",1
"64140","ST7953",1
"64141","ST7956",1
"64142","ST7960",1
"64143","ST7964",3
"64144","ST7992",2
"64145","ST7993",1
"64146","ST7994",2
"64147","ST7998",1
"64148","ST8010",1
"64149","ST8013",1
"64150","ST8014",1
"64151","ST8025",1
"64152","ST8026",1
"64153","ST8027",1
"64154","ST8028",1
"64155","ST8029",1
"64156","ST8040",1
"64157","ST8043",2
"64158","ST8045",2
"64159","ST8046",1
"64160","ST8047",5
"64161","ST8054",1
"64162","ST8055",2
"64163","ST8056",1
"64164","ST8057",3
"64165","ST8069",1
"64166","ST8070",1
"64167","ST8073",1
"64168","ST8084",1
"64169","ST8089",1
"64170","ST8094",1
"64171","ST8110",1
"64172","ST8111",1
"64173","ST8115",1
"64174","ST8118",1
"64175","ST8119",1
"64176","ST8125",2
"64177","ST8126",1
"64178","ST8128",1
"64179","ST8132",1
"64180","ST8142",1
"64181","ST8147",2
"64182","ST8149",2
"64183","ST8155",1
"64184","ST8157",3
"64185","ST8168",1
"64186","ST8174",1
"64187","ST8195",1
"64188","ST8199",1
"64189","ST8211",1
"64190","ST8212",1
"64191","ST8213",2
"64192","ST8214",4
"64193","ST8216",1
"64194","ST8225",1
"64195","ST8228",1
"64196","ST8244",1
"64197","ST8250",2
"64198","ST8260",2
"64199","ST8263",1
"64200","ST8268",6
"64201","ST8272",1
"64202","ST8279",1
"64203","ST8281",1
"64204","ST8297",1
"64205","ST8314",1
"64206","ST8337",1
"64207","ST8342",1
"64208","ST8347",1
"64209","ST8354",1
"64210","ST8359",1
"64211","ST8363",2
"64212","ST8369",3
"64213","ST8370",5
"64214","ST8374",3
"64215","ST8375",1
"64216","ST8377",1
"64217","ST8383",1
"64218","ST8386",1
"64219","ST8396",1
"64220","ST8397",3
"64221","ST8415",1
"64222","ST8418",2
"64223","ST8419",1
"64224","ST8421",1
"64225","ST8424",1
"64226","ST8427",1
"64227","ST8429",1
"64228","ST8431",1
"64229","ST8441",1
"64230","ST8442",1
"64231","ST8451",2
"64232","ST8452",1
"64233","ST8455",2
"64234","ST8458",1
"64235","ST8459",1
"64236","ST8474",3
"64237","ST8475",1
"64238","ST8476",2
"64239","ST8499",1
"64240","ST8509",1
"64241","ST8518",1
"64242","ST8524",1
"64243","ST8529",1
"64244","ST8537",2
"64245","ST8542",2
"64246","ST8547",1
"64247","ST8554",1
"64248","ST8557",1
"64249","ST8559",2
"64250","ST8560",2
"64251","ST8562",1
"64252","ST8563",2
"64253","ST8569",1
"64254","ST8581",1
"64255","ST8585",1
"64256","ST8599",3
"64257","ST8614",1
"64258","ST8615",1
"64259","ST8627",1
"64260","ST8628",1
"64261","ST8629",1
"64262","ST8630",1
"64263","ST8638",2
"64264","ST8642",1
"64265","ST8645",2
"64266","ST8646",2
"64267","ST8649",1
"64268","ST8653",2
"64269","ST8654",1
"64270","ST8657",1
"64271","ST8659",1
"64272","ST8661",1
"64273","ST8664",1
"64274","ST8699",5
"64275","ST8716",1
"64276","ST8720",2
"64277","ST8726",1
"64278","ST8742",2
"64279","ST8743",4
"64280","ST8753",2
"64281","ST8758",1
"64282","ST8760",1
"64283","ST8761",1
"64284","ST8762",1
"64285","ST8772",1
"64286","ST8783",2
"64287","ST8785",1
"64288","ST8797",1
"64289","ST8798",2
"64290","ST8799",1
"64291","ST8806",2
"64292","ST8820",1
"64293","ST8824",1
"64294","ST8843",1
"64295","ST8844",2
"64296","ST8852",2
"64297","ST8856",2
"64298","ST8861",1
"64299","ST8862",3
"64300","ST8865",1
"64301","ST8870",1
"64302","ST8884",1
"64303","ST8885",1
"64304","ST8893",1
"64305","ST8904",1
"64306","ST8905",1
"64307","ST8928",1
"64308","ST8943",1
"64309","ST8944",2
"64310","ST8952",1
"64311","ST8963",1
"64312","ST8974",1
"64313","ST8976",1
"64314","ST8980",1
"64315","ST8986",1
"64316","ST8992",1
"64317","ST8997",2
"64318","ST8998",2
"64319","ST9004",2
"64320","ST9022",1
"64321","ST9023",1
"64322","ST9024",1
"64323","ST9027",2
"64324","ST9029",1
"64325","ST9043",1
"64326","ST9056",1
"64327","ST9060",2
"64328","ST9061",1
"64329","ST9064",3
"64330","ST9065",1
"64331","ST9066",2
"64332","ST9068",2
"64333","ST9072",1
"64334","ST9073",1
"64335","ST9077",1
"64336","ST9086",2
"64337","ST9093",1
"64338","ST9098",1
"64339","ST9102",3
"64340","ST9103",4
"64341","ST9123",2
"64342","ST9124",1
"64343","ST9126",1
"64344","ST9127",1
"64345","ST9141",1
"64346","ST9152",1
"64347","ST9160",3
"64348","ST9170",2
"64349","ST9171",1
"64350","ST9172",2
"64351","ST9173",1
"64352","ST9177",1
"64353","ST9181",1
"64354","ST9185",6
"64355","ST9186",1
"64356","ST9187",2
"64357","ST9190",1
"64358","ST9202",1
"64359","ST9226",2
"64360","ST9227",1
"64361","ST9230",1
"64362","ST9242",1
"64363","ST9254",4
"64364","ST9259",4
"64365","ST9261",1
"64366","ST9268",1
"64367","ST9269",1
"64368","ST9282",1
"64369","ST9290",1
"64370","ST9301",3
"64371","ST9305",1
"64372","ST9306",1
"64373","ST9310",3
"64374","ST9330",2
"64375","ST9332",1
"64376","ST9341",3
"64377","ST9354",1
"64378","ST9356",1
"64379","ST9358",2
"64380","ST9359",2
"64381","ST9361",1
"64382","ST9370",1
"64383","ST9374",1
"64384","ST9375",1
"64385","ST9378",2
"64386","ST9386",1
"64387","ST9387",1
"64388","ST9388",1
"64389","ST9400",3
"64390","ST9401",1
"64391","ST9407",1
"64392","ST9429",1
"64393","ST9439",1
"64394","ST9440",3
"64395","ST9441",1
"64396","ST9456",1
"64397","ST9457",2
"64398","ST9459",1
"64399","ST9460",1
"64400","ST9461",1
"64401","ST9473",3
"64402","ST9474",2
"64403","ST9475",2
"64404","ST9476",1
"64405","ST9481",1
"64406","ST9484",1
"64407","ST9485",2
"64408","ST9486",3
"64409","ST9493",1
"64410","ST9500",1
"64411","ST9507",1
"64412","ST9526",1
"64413","ST9527",1
"64414","ST9529",4
"64415","ST9539",1
"64416","ST9557",1
"64417","ST9561",3
"64418","ST9566",1
"64419","ST9569",1
"64420","ST9572",1
"64421","ST9573",1
"64422","ST9574",1
"64423","ST9575",1
"64424","ST9577",2
"64425","ST9578",1
"64426","ST9579",3
"64427","ST9580",3
"64428","ST9583",5
"64429","ST9584",2
"64430","ST9587",1
"64431","ST9588",4
"64432","ST9589",1
"64433","ST9592",2
"64434","ST9627",5
"64435","ST9629",2
"64436","ST9639",6
"64437","ST9654",1
"64438","ST9657",2
"64439","ST9658",1
"64440","ST9661",3
"64441","ST9662",1
"64442","ST9672",1
"64443","ST9673",1
"64444","ST9674",1
"64445","ST9675",2
"64446","ST9678",1
"64447","ST9680",2
"64448","ST9681",1
"64449","ST9686",1
"64450","ST9687",1
"64451","ST9731",1
"64452","ST9738",2
"64453","ST9739",3
"64454","ST9740",1
"64455","ST9756",1
"64456","ST9757",1
"64457","ST9758",1
"64458","ST9762",1
"64459","ST9763",4
"64460","ST9769",2
"64461","ST9771",1
"64462","ST9772",2
"64463","ST9774",1
"64464","ST9775",3
"64465","ST9779",1
"64466","ST9781",4
"64467","ST9782",3
"64468","ST9783",1
"64469","ST9791",3
"64470","ST9801",1
"64471","ST9805",1
"64472","ST9824",1
"64473","ST9829",3
"64474","ST9830",2
"64475","ST9831",1
"64476","ST9838",3
"64477","ST9855",1
"64478","ST9856",3
"64479","ST9857",1
"64480","ST9860",2
"64481","ST9863",1
"64482","ST9865",1
"64483","ST9867",1
"64484","ST9870",1
"64485","ST9873",2
"64486","ST9874",1
"64487","ST9876",1
"64488","ST9877",1
"64489","ST9881",1
"64490","ST9883",1
"64491","ST9891",3
"64492","ST9892",2
"64493","ST9900",3
"64494","ST9901",1
"64495","ST9903",2
"64496","ST9904",2
"64497","ST9905",1
"64498","ST9906",4
"64499","ST9930",4
"64500","ST9938",3
"64501","ST9954",1
"64502","ST9955",1
"64503","ST9961",2
"64504","ST9962",1
"64505","ST9963",1
"64506","ST9970",3
"64507","ST9971",1
"64508","ST9974",1
"64509","ST9977",1
"64510","ST9980",1
"64511","ST9987",1
"64512","ST9992",3
"64513","ST9994",1
"64514","ST9998",1
"64515","SU0001",3
"64516","SU0002",3
"64517","SU0003",6
"64518","SU0007",5
"64519","SU0008",1
"64520","SU0028",1
"64521","SU0030",6
"64522","SU0037",2
"64523","SU0038",4
"64524","SU0052",1
"64525","SU0053",2
"64526","SU0054",1
"64527","SU0059",1
"64528","SU0061",2
"64529","SU0068",1
"64530","SU0069",3
"64531","SU0070",2
"64532","SU0081",1
"64533","SU0082",1
"64534","SU0083",2
"64535","SU0087",2
"64536","SU0101",1
"64537","SU0108",1
"64538","SU0109",3
"64539","SU0130",4
"64540","SU0137",8
"64541","SU0157",2
"64542","SU0158",2
"64543","SU0169",4
"64544","SU0175",1
"64545","SU0182",1
"64546","SU0189",1
"64547","SU0192",1
"64548","SU0193",1
"64549","SU0194",3
"64550","SU0195",4
"64551","SU0196",1
"64552","SU0200",1
"64553","SU0213",1
"64554","SU0223",1
"64555","SU0230",1
"64556","SU0231",4
"64557","SU0232",1
"64558","SU0237",2
"64559","SU0258",1
"64560","SU0260",1
"64561","SU0262",1
"64562","SU0272",2
"64563","SU0274",1
"64564","SU0279",1
"64565","SU0289",1
"64566","SU0290",1
"64567","SU0293",3
"64568","SU0294",2
"64569","SU0297",1
"64570","SU0302",4
"64571","SU0303",1
"64572","SU0304",1
"64573","SU0306",1
"64574","SU0325",8
"64575","SU0330",1
"64576","SU0331",4
"64577","SU0337",2
"64578","SU0368",3
"64579","SU0370",1
"64580","SU0372",1
"64581","SU0374",1
"64582","SU0377",1
"64583","SU0380",1
"64584","SU0381",1
"64585","SU0383",1
"64586","SU0388",1
"64587","SU0389",1
"64588","SU0393",1
"64589","SU0399",4
"64590","SU0402",1
"64591","SU0406",2
"64592","SU0408",1
"64593","SU0409",1
"64594","SU0410",1
"64595","SU0425",3
"64596","SU0431",1
"64597","SU0457",1
"64598","SU0459",2
"64599","SU0463",2
"64600","SU0475",1
"64601","SU0478",1
"64602","SU0482",1
"64603","SU0492",1
