tile_name,MEAN_elev
TM1485,45.145
TM1486,53.608125
TM1487,53.659375
TM1488,55.555625
TM1489,53.898125
TM1490,49.150625
TM1491,35.555625
TM1492,43.805625
TM1493,55.8425
TM1494,57.403125
TM1495,58.269375
TM1496,62.2125
TM1497,57.12
TM1498,54.6775
TM1499,46.239375
TM1510,0
TM1511,0
TM1512,0.1425
TM1513,4.11875
TM1514,11.4525
TM1515,16.590625
TM1516,16.99875
TM1517,18.466875
TM1518,23.8975
TM1519,25.8975
TM1520,28.03875
TM1521,21.7575
TM1522,15.158125
TM1523,19.935
TM1524,21.584375
TM1525,25.635625
TM1526,26.878125
TM1527,32.0425
TM1528,31.75625
TM1529,27.51
TM1530,20.4175
TM1531,6.99875
TM1532,0.025
TM1533,3.031875
TM1534,25.995
TM1535,26.344375
TM1536,28.499375
TM1537,38.990625
TM1538,41.866875
TM1539,39.67125
TM1540,38.40375
TM1541,17.57125
TM1542,24.425625
TM1543,27.0575
TM1544,6.35625
TM1545,24.375625
TM1546,33.745625
TM1547,42.026875
TM1548,30.971875
TM1549,38.324375
TM1550,44.875
TM1551,53.1275
TM1552,52.910625
TM1553,55.0375
TM1554,49.5425
TM1555,58.823125
TM1556,63.97875
TM1557,67.535625
TM1558,63.855
TM1559,63.631875
TM1560,60.494375
TM1561,54.468125
TM1562,55.72625
TM1563,53.09875
TM1564,59.41625
TM1565,56.5925
TM1566,62.415625
TM1567,61.575
TM1568,56.8225
TM1569,48.551875
TM1570,53.933125
TM1571,47.608125
TM1572,45.375625
TM1573,37.371875
TM1574,30.473125
TM1575,33.36875
TM1576,40.521875
TM1577,36.038125
TM1578,27.551875
TM1579,41.430625
TM1580,43.74875
TM1581,36.695625
TM1582,29.74375
TM1583,33.65125
TM1584,37.441875
TM1585,47.860625
TM1586,52.155625
TM1587,50.840625
TM1588,54.286875
TM1589,50.399375
TM1590,44.666875
TM1591,36.473125
TM1592,40.84375
TM1593,47.05875
TM1594,52.5575
TM1595,49.180625
TM1596,52.228125
TM1597,47.475625
TM1598,42.823125
TM1599,45.38875
TM1610,0
TM1611,0
TM1612,0
TM1613,2.39125
TM1614,11.085625
TM1615,15.60125
TM1616,14.98
TM1617,14.49125
TM1618,21.304375
TM1619,24.4525
TM1620,25.068125
TM1621,19.183125
TM1622,17.97875
TM1623,24.376875
TM1624,26.961875
TM1625,27.053125
TM1626,27.2125
TM1627,28.893125
TM1628,26.051875
TM1629,31.530625
TM1630,26.12
TM1631,8.664375
TM1632,0.7175
TM1633,0.0375
TM1634,9.269375
TM1635,20.5625
TM1636,24.879375
TM1637,31.465
TM1638,34.714375
TM1639,27.788125
TM1640,21.46875
TM1641,6.81375
TM1642,5.38625
TM1643,7.134375
TM1644,12.015
TM1645,43.281875
TM1646,46.22125
TM1647,36.2275
TM1648,36.143125
TM1649,44.361875
TM1650,51.48125
TM1651,47.458125
TM1652,51.60375
TM1653,57.93375
TM1654,55.9625
TM1655,56.859375
TM1656,64.82875
TM1657,66.115625
TM1658,62.3925
TM1659,56.195
TM1660,58.83625
TM1661,55.55375
TM1662,49.14125
TM1663,50.548125
TM1664,55.633125
TM1665,53.123125
TM1666,59.299375
TM1667,62.015
TM1668,56.059375
TM1669,56.703125
TM1670,55.78875
TM1671,50.798125
TM1672,51.81875
TM1673,43.174375
TM1674,41.434375
TM1675,35.813125
TM1676,33.51125
TM1677,34.17875
TM1678,26.15125
TM1679,40.599375
TM1680,47.145625
TM1681,39.91375
TM1682,31.5775
TM1683,33.1275
TM1684,38.030625
TM1685,44.599375
TM1686,51.08125
TM1687,47.726875
TM1688,51.6725
TM1689,53.615
TM1690,47.549375
TM1691,37.441875
TM1692,33.5175
TM1693,29.82
TM1694,34.64125
TM1695,40.978125
TM1696,38.8675
TM1697,41.289375
TM1698,40.620625
TM1699,42.793125
TM1710,0
TM1711,0
TM1712,0
TM1713,0.001875
TM1714,9.1975
TM1715,15.45
TM1716,13.641875
TM1717,12.56875
TM1718,22.32625
TM1719,19.95
TM1720,20.893125
TM1721,12.3925
TM1722,22.001875
TM1723,18.63875
TM1724,23.09125
TM1725,27.303125
TM1726,25.615
TM1727,24.144375
TM1728,21.189375
TM1729,28.47125
TM1730,28.908125
TM1731,23.135
TM1732,4.186875
TM1733,0
TM1734,3.543125
TM1735,14.99875
TM1736,25.82125
TM1737,27.694375
TM1738,33.45
TM1739,27.803125
TM1740,2.35625
TM1741,11.4475
TM1742,27.280625
TM1743,23.33
TM1744,27.544375
TM1745,40.91125
TM1746,45.785
TM1747,38.631875
TM1748,47.104375
TM1749,49.923125
TM1750,38.3
TM1751,40.518125
TM1752,52.09125
TM1753,63.125625
TM1754,59.815625
TM1755,61.04375
TM1756,65.540625
TM1757,61.20875
TM1758,61.99
TM1759,60.315625
TM1760,50.146875
TM1761,55.2025
TM1762,44.055
TM1763,42.845625
TM1764,48.256875
TM1765,56.66625
TM1766,56.2975
TM1767,61.04625
TM1768,59.82375
TM1769,57.07625
TM1770,55.673125
TM1771,55.285625
TM1772,51.725625
TM1773,48.728125
TM1774,48.15625
TM1775,41.1825
TM1776,31.9575
TM1777,26.685625
TM1778,26.9425
TM1779,43.128125
TM1780,49.40625
TM1781,43.3675
TM1782,34.363125
TM1783,33.900625
TM1784,44.88
TM1785,48.510625
TM1786,47.195625
TM1787,49.31375
TM1788,55.32625
TM1789,57.7025
TM1790,52.704375
TM1791,42.92625
TM1792,47.738125
TM1793,41.20375
TM1794,36.25625
TM1795,29.399375
TM1796,32.70125
TM1797,35.009375
TM1798,38.85875
TM1799,45.565625
TM1810,0
TM1811,0
TM1812,0
TM1813,0
TM1814,0.53625
TM1815,12.065625
TM1816,9.738125
TM1817,14.244375
TM1818,21.180625
TM1819,14.58875
TM1820,10.28625
TM1821,20.670625
TM1822,23.703125
TM1823,7.13875
TM1824,11.863125
TM1825,21.52125
TM1826,22.83625
TM1827,19.81875
TM1828,21.0425
TM1829,25.91125
TM1830,24.609375
TM1831,22.235
TM1832,0.208125
TM1833,0.675625
TM1834,12.6325
TM1835,27.1775
TM1836,30.23625
TM1837,31.2075
TM1838,31.740625
TM1839,6.3125
TM1840,17.205625
TM1841,34.5075
TM1842,36.89375
TM1843,37.57625
TM1844,39.779375
TM1845,43.734375
TM1846,48.37
TM1847,45.995
TM1848,42.64625
TM1849,34.989375
TM1850,39.75
TM1851,46.644375
TM1852,57.170625
TM1853,65.396875
TM1854,66.195625
TM1855,62.25875
TM1856,59.713125
TM1857,55.14
TM1858,48.94375
TM1859,54.520625
TM1860,45.3425
TM1861,51.9225
TM1862,41.325625
TM1863,51.730625
TM1864,56.839375
TM1865,57.524375
TM1866,58.456875
TM1867,61.14
TM1868,60.85
TM1869,57.170625
TM1870,52.365
TM1871,49.1925
TM1872,48.3825
TM1873,45.1475
TM1874,41.020625
TM1875,37.680625
TM1876,35.655
TM1877,31.525
TM1878,27.084375
TM1879,42.504375
TM1880,48.6875
TM1881,44.60875
TM1882,35.92875
TM1883,37.635
TM1884,45.445
TM1885,46.3575
TM1886,43.0025
TM1887,50.701875
TM1888,54.83
TM1889,56.27625
TM1890,58.2075
TM1891,50.848125
TM1892,50.726875
TM1893,47.573125
TM1894,43.68625
TM1895,32.685625
TM1896,26.795625
TM1897,30.1375
TM1898,44.43
TM1899,46.186875
TM1910,0
TM1911,0
TM1912,0
TM1913,0
TM1914,0
TM1915,3.96375
TM1916,10.55
TM1917,10.53125
TM1918,9.6425
TM1919,7.581875
TM1920,17.773125
TM1921,25.206875
TM1922,21.610625
TM1923,6.535
TM1924,1.835
TM1925,5.11125
TM1926,21.605625
TM1927,23.58125
TM1928,19.6275
TM1929,16.55
TM1930,19.926875
TM1931,20.306875
TM1932,0
TM1933,6.628125
TM1934,14.445
TM1935,22.615625
TM1936,27.825
TM1937,30.215625
TM1938,21.69
TM1939,0.499375
TM1940,22.82125
TM1941,37.425
TM1942,35.5375
TM1943,35.6775
TM1944,38.98625
TM1945,40.64
TM1946,44.985
TM1947,27.4075
TM1948,30.018125
TM1949,44.1275
TM1950,49.61
TM1951,45.693125
TM1952,53.41875
TM1953,61.959375
TM1954,59.320625
TM1955,62.23125
TM1956,61.7725
TM1957,52.064375
TM1958,52.665
TM1959,45.060625
TM1960,40.445
TM1961,42.3125
TM1962,44.239375
TM1963,57.2575
TM1964,57.0925
TM1965,53.85625
TM1966,58.1925
TM1967,61.105625
TM1968,60.661875
TM1969,57.499375
TM1970,54.234375
TM1971,50.945625
TM1972,52.068125
TM1973,49.834375
TM1974,47.385625
TM1975,40.22375
TM1976,33.989375
TM1977,37.59375
TM1978,25.8925
TM1979,43.86
TM1980,47.519375
TM1981,48.0225
TM1982,38.33875
TM1983,39.99875
TM1984,42.466875
TM1985,36.389375
TM1986,48.0575
TM1987,51.131875
TM1988,52.048125
TM1989,56.785
TM1990,58.43875
TM1991,54.468125
TM1992,47.57875
TM1993,41.074375
TM1994,34.5475
TM1995,25.310625
TM1996,20.62875
TM1997,36.930625
TM1998,41.99625
TM1999,50.04
TM2010,0
TM2011,0
TM2012,0
TM2013,0
TM2014,0
TM2015,0.00375
TM2016,8.500625
TM2017,3.61875
TM2018,13.683125
TM2019,19.0675
TM2020,23.1025
TM2021,24.255625
TM2022,18.453125
TM2023,5.500625
TM2024,0.84625
TM2025,2.46375
TM2026,5.539375
TM2027,12.863125
TM2028,18.950625
TM2029,13.24375
TM2030,15.995625
TM2031,21.1875
TM2032,0.0375
TM2033,4.45625
TM2034,11.96625
TM2035,24.819375
TM2036,32.070625
TM2037,25.00875
TM2038,2.383125
TM2039,9.726875
TM2040,30.219375
TM2041,35.1625
TM2042,33.4575
TM2043,33.153125
TM2044,33.011875
TM2045,36.75875
TM2046,39.94
TM2047,25.345
TM2048,34.21625
TM2049,48.03625
TM2050,46.70625
TM2051,50.745
TM2052,53.34125
TM2053,54.8075
TM2054,49.209375
TM2055,59.89375
TM2056,61.4875
TM2057,59.786875
TM2058,56.225625
TM2059,46.10125
TM2060,38.475625
TM2061,34.4725
TM2062,49.92375
TM2063,57.383125
TM2064,49.688125
TM2065,51.751875
TM2066,61.36
TM2067,61.658125
TM2068,61.195
TM2069,58.820625
TM2070,55.540625
TM2071,54.60375
TM2072,55.329375
TM2073,51.86625
TM2074,46.524375
TM2075,38.46875
TM2076,40.835625
TM2077,39.463125
TM2078,29.015625
TM2079,33.284375
TM2080,42.506875
TM2081,47.194375
TM2082,44.11125
TM2083,40.290625
TM2084,39.750625
TM2085,39.458125
TM2086,45.736875
TM2087,49.725625
TM2088,52.206875
TM2089,58.21
TM2090,56.625
TM2091,55.16125
TM2092,51.53625
TM2093,46.4025
TM2094,32.991875
TM2095,28.28625
TM2096,30.856875
TM2097,22.08375
TM2098,38.670625
TM2099,39.845
TM2110,0
TM2111,0
TM2112,0
TM2113,0
TM2114,0
TM2115,0
TM2116,1.01625
TM2117,2.80375
TM2118,14.111875
TM2119,22.203125
TM2120,21.564375
TM2121,20.1125
TM2122,8.809375
TM2123,5.6425
TM2124,1.676875
TM2125,0.63625
TM2126,1.6725
TM2127,2.530625
TM2128,17.57
TM2129,20.759375
TM2130,10.066875
TM2131,5.90625
TM2132,0.114375
TM2133,5.04125
TM2134,20.77375
TM2135,26.97375
TM2136,28.78875
TM2137,24.405
TM2138,0.275
TM2139,18.67375
TM2140,29.70625
TM2141,30.871875
TM2142,33.795625
TM2143,31.588125
TM2144,35.988125
TM2145,35.3375
TM2146,35.424375
TM2147,23.18375
TM2148,35.14
TM2149,40.075
TM2150,38.93125
TM2151,41.609375
TM2152,37.185
TM2153,38.935
TM2154,50.7475
TM2155,62.191875
TM2156,64.0725
TM2157,60.62125
TM2158,55.415
TM2159,48.283125
TM2160,31.443125
TM2161,45.41375
TM2162,53.688125
TM2163,45.233125
TM2164,43.59875
TM2165,54.654375
TM2166,60.830625
TM2167,62
TM2168,61.39125
TM2169,59.538125
TM2170,57.06375
TM2171,54.855
TM2172,46.670625
TM2173,45.189375
TM2174,42.365
TM2175,48.12
TM2176,46.99875
TM2177,48.075
TM2178,42.655625
TM2179,26.69375
TM2180,38.59625
TM2181,42.845625
TM2182,44.49125
TM2183,41.51375
TM2184,34.085
TM2185,38.14875
TM2186,45.423125
TM2187,54.15375
TM2188,55.313125
TM2189,52.654375
TM2190,48.2175
TM2191,51.95625
TM2192,50.825625
TM2193,44.659375
TM2194,32.666875
TM2195,35.551875
TM2196,39.30875
TM2197,26.185
TM2198,23.25125
TM2199,31.266875
TM2210,0
TM2211,0
TM2212,0
TM2213,0
TM2214,0
TM2215,0
TM2216,0
TM2217,0.4375
TM2218,3.465625
TM2219,15.39
TM2220,19.711875
TM2221,19.298125
TM2222,4.47625
TM2223,1.4625
TM2224,1.419375
TM2225,0.564375
TM2226,1.26125
TM2227,1.216875
TM2228,4.6
TM2229,16.855
TM2230,20.81375
TM2231,1.745
TM2232,0.5875
TM2233,0.266875
TM2234,13.3575
TM2235,25.803125
TM2236,25.12375
TM2237,7.250625
TM2238,6.57625
TM2239,14.5525
TM2240,24.520625
TM2241,28.078125
TM2242,29.616875
TM2243,25.564375
TM2244,32.739375
TM2245,33.605
TM2246,31.198125
TM2247,19.605625
TM2248,24.595625
TM2249,22.383125
TM2250,30.885625
TM2251,26.701875
TM2252,37.901875
TM2253,43.539375
TM2254,54.51875
TM2255,58.400625
TM2256,58.099375
TM2257,57.363125
TM2258,50.848125
TM2259,48.518125
TM2260,32.213125
TM2261,42.53125
TM2262,48.085
TM2263,39.313125
TM2264,51.11375
TM2265,58.569375
TM2266,59.1475
TM2267,62.03625
TM2268,57.91125
TM2269,57.645
TM2270,52.053125
TM2271,50.07875
TM2272,48.046875
TM2273,51.851875
TM2274,51.365625
TM2275,47.125
TM2276,45.463125
TM2277,49.16375
TM2278,46.52125
TM2279,41.83125
TM2280,27.57625
TM2281,30.178125
TM2282,37.06125
TM2283,40.910625
TM2284,32.783125
TM2285,45.75875
TM2286,49.133125
TM2287,55.281875
TM2288,55.935
TM2289,54.32375
TM2290,48.664375
TM2291,45.908125
TM2292,46.666875
TM2293,41.054375
TM2294,31.9325
TM2295,41.539375
TM2296,35.963125
TM2297,26.578125
TM2298,33.74875
TM2299,16.490625
TM2310,0
TM2311,0
TM2312,0
TM2313,0
TM2314,0
TM2315,0
TM2316,0
TM2317,0
TM2318,0.67
TM2319,12.37875
TM2320,22.179375
TM2321,19.09125
TM2322,3.5
TM2323,0.169375
TM2324,1.741875
TM2325,0.565
TM2326,0.71125
TM2327,1.045
TM2328,1.61875
TM2329,2.57375
TM2330,15.803125
TM2331,6.155625
TM2332,2.95
TM2333,0.095625
TM2334,18.68
TM2335,15.36625
TM2336,19.694375
TM2337,2.71
TM2338,3.894375
TM2339,18.220625
TM2340,24.805625
TM2341,26.50125
TM2342,24.314375
TM2343,22.106875
TM2344,29.398125
TM2345,31.42625
TM2346,29.74125
TM2347,17.0425
TM2348,16.591875
TM2349,26.16875
TM2350,18.14375
TM2351,35.994375
TM2352,49.2675
TM2353,53.07875
TM2354,56.29375
TM2355,50.175625
TM2356,45.1975
TM2357,53.345
TM2358,49.359375
TM2359,38.2075
TM2360,27.184375
TM2361,30.14
TM2362,36.2975
TM2363,42.278125
TM2364,54.018125
TM2365,59.519375
TM2366,55.655625
TM2367,57.781875
TM2368,54.553125
TM2369,55.43
TM2370,58.124375
TM2371,55.4
TM2372,54.53125
TM2373,54.154375
TM2374,49.188125
TM2375,47.026875
TM2376,45.576875
TM2377,45.751875
TM2378,49.858125
TM2379,37.463125
TM2380,33.25625
TM2381,23.314375
TM2382,32.96875
TM2383,39.900625
TM2384,31.799375
TM2385,41.626875
TM2386,49.0075
TM2387,52.63625
TM2388,54.715625
TM2389,53.745
TM2390,49.9375
TM2391,47.265
TM2392,42.8025
TM2393,36.995
TM2394,31.561875
TM2395,42.57875
TM2396,39.55875
TM2397,32.530625
TM2398,40.779375
TM2399,30.138125
TM2410,0
TM2411,0
TM2412,0
TM2413,0
TM2414,0
TM2415,0
TM2416,0
TM2417,0
TM2418,0
TM2419,0.900625
TM2420,13.635625
TM2421,14.93875
TM2422,4.1125
TM2423,1.241875
TM2424,0.906875
TM2425,0.825625
TM2426,0
TM2427,0.003125
TM2428,0.26875
TM2429,1.158125
TM2430,7.266875
TM2431,13.02375
TM2432,0.615
TM2433,6.508125
TM2434,15.819375
TM2435,2.341875
TM2436,3.60625
TM2437,0.434375
TM2438,13.75375
TM2439,26.645
TM2440,26.795
TM2441,25.174375
TM2442,20.794375
TM2443,19.2725
TM2444,26.61625
TM2445,26.979375
TM2446,28.779375
TM2447,13.078125
TM2448,29.59125
TM2449,35.0375
TM2450,24.994375
TM2451,40.300625
TM2452,49.235625
TM2453,51.45625
TM2454,51.528125
TM2455,44.800625
TM2456,42.369375
TM2457,44.96125
TM2458,41.5075
TM2459,29.291875
TM2460,33.02
TM2461,43.379375
TM2462,50.47
TM2463,53.575
TM2464,57.444375
TM2465,59.081875
TM2466,59.3225
TM2467,58.569375
TM2468,58.6425
TM2469,61.681875
TM2470,60.98875
TM2471,59.05875
TM2472,58.080625
TM2473,55.084375
TM2474,50.41375
TM2475,50.89375
TM2476,47.420625
TM2477,39.210625
TM2478,38.453125
TM2479,45.75
TM2480,41.118125
TM2481,21.5575
TM2482,31.760625
TM2483,31.388125
TM2484,33.5075
TM2485,46.038125
TM2486,48.70625
TM2487,48.414375
TM2488,48.11625
TM2489,52.71125
TM2490,51.92
TM2491,54.18625
TM2492,47.131875
TM2493,41.259375
TM2494,34.901875
TM2495,44.57125
TM2496,39.948125
TM2497,40.131875
TM2498,32.653125
TM2499,27.189375
TM2510,0
TM2511,0
TM2512,0
TM2513,0
TM2514,0
TM2515,0
TM2516,0
TM2517,0
TM2518,0
TM2519,0
TM2520,0.0325
TM2521,3.61625
TM2522,2
TM2523,2.296875
TM2524,0.961875
TM2525,0.58375
TM2526,0
TM2527,0
TM2528,0
TM2529,0
TM2530,0.883125
TM2531,6.145
TM2532,0.86875
TM2533,0.895
TM2534,1.22625
TM2535,0.605625
TM2536,0.79375
TM2537,6.655625
TM2538,22.713125
TM2539,25.73
TM2540,25.618125
TM2541,24.735625
TM2542,15.3275
TM2543,20.93125
TM2544,23.44125
TM2545,24.561875
TM2546,27.03125
TM2547,9.7625
TM2548,33.860625
TM2549,38.2625
TM2550,31.13
TM2551,40.09
TM2552,40.40875
TM2553,45.763125
TM2554,50.8325
TM2555,45.455
TM2556,36.6575
TM2557,45.815
TM2558,40.290625
TM2559,27.7125
TM2560,27.8725
TM2561,39.845
TM2562,51.8675
TM2563,53.055625
TM2564,55.95875
TM2565,53.391875
TM2566,56.781875
TM2567,58.38875
TM2568,57.20875
TM2569,60.82375
TM2570,61.9475
TM2571,60.038125
TM2572,57.08625
TM2573,54.68
TM2574,51.325625
TM2575,50.838125
TM2576,49.015625
TM2577,42.160625
TM2578,47.230625
TM2579,46.15
TM2580,44.361875
TM2581,19.11375
TM2582,34.31625
TM2583,34.20375
TM2584,29.368125
TM2585,39.66125
TM2586,44.726875
TM2587,44.89625
TM2588,40.94875
TM2589,47.21
TM2590,51.165625
TM2591,49.58375
TM2592,46.835
TM2593,41.33625
TM2594,39.48375
TM2595,45.566875
TM2596,42.543125
TM2597,38.830625
TM2598,33.554375
TM2599,38.875
TM2610,0
TM2611,0
TM2612,0
TM2613,0
TM2614,0
TM2615,0
TM2616,0
TM2617,0
TM2618,0
TM2619,0
TM2620,0
TM2621,0
TM2622,0.81
TM2623,10.6275
TM2624,3.38
TM2625,0
TM2626,0
TM2627,0
TM2628,0
TM2629,0
TM2630,0
TM2631,0.660625
TM2632,0.965625
TM2633,0.06
TM2634,3.225625
TM2635,2.009375
TM2636,15.939375
TM2637,23.31125
TM2638,24.63875
TM2639,24.37625
TM2640,20.680625
TM2641,17.59375
TM2642,14.7275
TM2643,20.926875
TM2644,23.68625
TM2645,21.885
TM2646,18.1225
TM2647,10.410625
TM2648,25.388125
TM2649,35.72875
TM2650,38.963125
TM2651,36.675
TM2652,33.836875
TM2653,38.961875
TM2654,42.059375
TM2655,39.27625
TM2656,33.14375
TM2657,43.621875
TM2658,31.151875
TM2659,23.45125
TM2660,33.115
TM2661,45.799375
TM2662,49.934375
TM2663,46.706875
TM2664,50.7975
TM2665,47.54875
TM2666,50.87875
TM2667,54.254375
TM2668,51.526875
TM2669,53.65
TM2670,58.7675
TM2671,60.144375
TM2672,58.110625
TM2673,57.49
TM2674,54.514375
TM2675,53.585
TM2676,50.4375
TM2677,41.8875
TM2678,47.589375
TM2679,43.64875
TM2680,36.695
TM2681,16.3825
TM2682,19.80125
TM2683,29.64375
TM2684,23.95125
TM2685,26.999375
TM2686,36.278125
TM2687,42.99375
TM2688,38.085625
TM2689,45.2975
TM2690,50.56125
TM2691,43.85375
TM2692,43.42375
TM2693,42.245625
TM2694,42.615625
TM2695,43.785
TM2696,38.42125
TM2697,38.704375
TM2698,44.200625
TM2699,41.993125
TM2710,0
TM2711,0
TM2712,0
TM2713,0
TM2714,0
TM2715,0
TM2716,0
TM2717,0
TM2718,0
TM2719,0
TM2720,0
TM2721,0
TM2722,0
TM2723,0
TM2724,0
TM2725,0
TM2726,0
TM2727,0
TM2728,0
TM2729,0
TM2730,0
TM2731,0
TM2732,0.008125
TM2733,1.364375
TM2734,5.394375
TM2735,11.4275
TM2736,24.05
TM2737,24.445625
TM2738,24.33375
TM2739,22.361875
TM2740,21.745625
TM2741,8.86625
TM2742,10.579375
TM2743,18.775
TM2744,22.778125
TM2745,17.0075
TM2746,7.218125
TM2747,3.609375
TM2748,4.650625
TM2749,16.14375
TM2750,27.435625
TM2751,36.30875
TM2752,31.850625
TM2753,32.11375
TM2754,29.743125
TM2755,35.453125
TM2756,28.190625
TM2757,30.94
TM2758,18.5375
TM2759,30.815
TM2760,41.0475
TM2761,41.754375
TM2762,42.355
TM2763,41.835625
TM2764,49.27375
TM2765,43.553125
TM2766,51.73
TM2767,52.20625
TM2768,45.355
TM2769,51.024375
TM2770,56.80125
TM2771,60.3475
TM2772,58.505
TM2773,57.559375
TM2774,53.06
TM2775,50.395625
TM2776,47.895
TM2777,47.54625
TM2778,50.594375
TM2779,46.1625
TM2780,39.6575
TM2781,31.14375
TM2782,32.5425
TM2783,18.2675
TM2784,16.81625
TM2785,22.068125
TM2786,37.610625
TM2787,33.98375
TM2788,35.7375
TM2789,45.0275
TM2790,47.44
TM2791,42.764375
TM2792,35.68875
TM2793,34.051875
TM2794,39.72
TM2795,42.20125
TM2796,39.45625
TM2797,40.711875
TM2798,43.02375
TM2799,38.28
TM2810,0
TM2811,0
TM2812,0
TM2813,0
TM2814,0
TM2815,0
TM2816,0
TM2817,0
TM2818,0
TM2819,0
TM2820,0
TM2821,0
TM2822,0
TM2823,0
TM2824,0
TM2825,0
TM2826,0
TM2827,0
TM2828,0
TM2829,0
TM2830,0
TM2831,0.90375
TM2832,1.781875
TM2833,1.52375
TM2834,14.399375
TM2835,17.996875
TM2836,20.411875
TM2837,19.361875
TM2838,21.0675
TM2839,19.533125
TM2840,21.93875
TM2841,8.01125
TM2842,15.278125
TM2843,14.310625
TM2844,7.401875
TM2845,2.003125
TM2846,7.200625
TM2847,21.72125
TM2848,24.0425
TM2849,10.63
TM2850,9.06
TM2851,29.239375
TM2852,36.571875
TM2853,31.274375
TM2854,24.9025
TM2855,28.8975
TM2856,25.9375
TM2857,19.11875
TM2858,22.461875
TM2859,37.04125
TM2860,43.31125
TM2861,30.98
TM2862,34.33875
TM2863,34.833125
TM2864,39.699375
TM2865,47.2225
TM2866,51.15
TM2867,41.385625
TM2868,45.45
TM2869,52.87625
TM2870,54.08625
TM2871,56.40125
TM2872,55.5125
TM2873,56.255
TM2874,56.1025
TM2875,52.85625
TM2876,54.693125
TM2877,50.24125
TM2878,52.850625
TM2879,50.0225
TM2880,40.13875
TM2881,44.776875
TM2882,40.5975
TM2883,28.07875
TM2884,18.955
TM2885,12.791875
TM2886,23.451875
TM2887,26.671875
TM2888,37.134375
TM2889,44.121875
TM2890,46.11
TM2891,41.844375
TM2892,38.414375
TM2893,29.69875
TM2894,36.12875
TM2895,39.465625
TM2896,42.6675
TM2897,39.88125
TM2898,35.706875
TM2899,36.176875
TM2910,0
TM2911,0
TM2912,0
TM2913,0
TM2914,0
TM2915,0
TM2916,0
TM2917,0
TM2918,0
TM2919,0
TM2920,0
TM2921,0
TM2922,0
TM2923,0
TM2924,0
TM2925,0
TM2926,0
TM2927,0
TM2928,0
TM2929,0
TM2930,0
TM2931,0
TM2932,0.319375
TM2933,3.90125
TM2934,18.194375
TM2935,20.949375
TM2936,17.10375
TM2937,5.944375
TM2938,16.573125
TM2939,13.01375
TM2940,3.834375
TM2941,3.076875
TM2942,2.21
TM2943,0.795625
TM2944,1.853125
TM2945,11.645625
TM2946,18.599375
TM2947,22.4625
TM2948,28.5225
TM2949,28.95875
TM2950,6.888125
TM2951,10.740625
TM2952,17.62
TM2953,18.35125
TM2954,29.0625
TM2955,29.763125
TM2956,19.91
TM2957,22.77625
TM2958,35.29
TM2959,39.30625
TM2960,40.97
TM2961,26.746875
TM2962,40.12125
TM2963,47.86
TM2964,50.44875
TM2965,51.6
TM2966,47.36375
TM2967,37.448125
TM2968,44.304375
TM2969,47.615
TM2970,50.285
TM2971,51.666875
TM2972,51.0225
TM2973,54.4575
TM2974,55.7375
TM2975,54.399375
TM2976,55.325625
TM2977,52.683125
TM2978,52.053125
TM2979,48.24375
TM2980,42.5675
TM2981,47.526875
TM2982,40.62625
TM2983,30.434375
TM2984,31.129375
TM2985,29.33625
TM2986,13.24375
TM2987,27.539375
TM2988,34.559375
TM2989,37.846875
TM2990,41.976875
TM2991,42.761875
TM2992,36.83375
TM2993,28.39
TM2994,31.89375
TM2995,34.338125
TM2996,33.38125
TM2997,31.15
TM2998,31.878125
TM2999,27.09
TM3020,0
TM3021,0
TM3022,0
TM3023,0
TM3024,0
TM3025,0
TM3026,0
TM3027,0
TM3028,0
TM3029,0
TM3030,0
TM3031,0
TM3032,0
TM3033,0.00125
TM3034,12.18875
TM3035,19.983125
TM3036,10.693125
TM3037,2.258125
TM3038,2.535
TM3039,2.01125
TM3040,0.659375
TM3041,3.11125
TM3042,15.516875
TM3043,4.555
TM3044,9.2575
TM3045,16.649375
TM3046,20.095
TM3047,24.293125
TM3048,28.09
TM3049,26.578125
TM3050,19.981875
TM3051,13.2225
TM3052,13.703125
TM3053,25.921875
TM3054,27.545
TM3055,24.345
TM3056,14.0225
TM3057,26.366875
TM3058,31.4925
TM3059,23.47875
TM3060,24.410625
TM3061,35.833125
TM3062,38.61
TM3063,45.5425
TM3064,50.5975
TM3065,49.71625
TM3066,35.31625
TM3067,31.5575
TM3068,38.52875
TM3069,46.32375
TM3070,54.235625
TM3071,52.42
TM3072,46.68
TM3073,51.445
TM3074,50.275625
TM3075,49.38125
TM3076,54.96375
TM3077,55.2225
TM3078,54.36
TM3079,52.8
TM3080,49.2575
TM3081,47.625
TM3082,40.883125
TM3083,32.401875
TM3084,30.8075
TM3085,35.296875
TM3086,20.5575
TM3087,14.57875
TM3088,27.919375
TM3089,31.984375
TM3090,36.17125
TM3091,36.306875
TM3092,31.189375
TM3093,25.71125
TM3094,39.895
TM3095,38.7025
TM3096,35.730625
TM3097,26.155625
TM3098,22.179375
TM3099,18.2
TM3120,0
TM3121,0
TM3122,0
TM3123,0
TM3124,0
TM3125,0
TM3126,0
TM3127,0
TM3128,0
TM3129,0
TM3130,0
TM3131,0
TM3132,0
TM3133,0
TM3134,1.50375
TM3135,15.63125
TM3136,16.610625
TM3137,2.47875
TM3138,0.9925
TM3139,0.66
TM3140,2.061875
TM3141,12.23
TM3142,20.281875
TM3143,13.056875
TM3144,8.83
TM3145,11.108125
